"Id","Season","Week","SeasonType","StartDate","StartTimeTBD","Completed","NeutralSite","ConferenceGame","HomeId","HomeTeam","HomeClassification","HomeConference","HomePoints","HomeLineScores","AwayId","AwayTeam","AwayClassification","AwayConference","AwayPoints","AwayLineScores"
"401634175","2024","8","regular","2024-10-19T19:00:00.000Z","false","true","false","true","2623","Missouri State","fcs","MVFC","46","10,7,15,14","282","Indiana State","fcs","MVFC","21","8,7,0,6"
"401634176","2024","9","regular","2024-10-26T17:00:00.000Z","false","true","false","true","282","Indiana State","fcs","MVFC","20","0,0,7,13","79","Southern Illinois","fcs","MVFC","17","0,17,0,0"
"401634177","2024","10","regular","2024-11-02T17:00:00.000Z","false","true","false","true","282","Indiana State","fcs","MVFC","35","6,15,14,0","155","North Dakota","fcs","MVFC","31","7,14,7,3"
"401634178","2024","11","regular","2024-11-09T19:00:00.000Z","false","true","false","true","233","South Dakota","fcs","MVFC","49","7,14,14,14","282","Indiana State","fcs","MVFC","0","0,0,0,0"
"401634179","2024","13","regular","2024-11-23T19:00:00.000Z","false","true","false","true","2460","Northern Iowa","fcs","MVFC","41","10,14,10,7","282","Indiana State","fcs","MVFC","34","7,10,7,10"
"401634180","2024","1","regular","2024-09-01T01:00:00.000Z","false","true","false","false","149","Montana","fcs","Big Sky","29","6,6,7,10","2623","Missouri State","fcs","MVFC","24","7,3,7,7"
"401634181","2024","2","regular","2024-09-07T18:00:00.000Z","false","true","false","false","2050","Ball State","fbs","Mid-American","42","0,7,7,28","2623","Missouri State","fcs","MVFC","34","7,0,7,20"
"401634182","2024","3","regular","2024-09-14T23:00:00.000Z","false","true","false","false","2623","Missouri State","fcs","MVFC","28","14,7,7,0","2815","Lindenwood","fcs","Big South-OVC","14","0,7,0,7"
"401634183","2024","4","regular","2024-09-21T23:00:00.000Z","false","true","false","false","2630","UT Martin","fcs","Big South-OVC","24","7,0,7,10","2623","Missouri State","fcs","MVFC","31","0,10,14,7"
"401634184","2024","5","regular","2024-09-28T19:00:00.000Z","false","true","false","true","2623","Missouri State","fcs","MVFC","38","7,17,0,14","2754","Youngstown State","fcs","MVFC","31","7,7,3,14"
"401634185","2024","9","regular","2024-10-26T21:00:00.000Z","false","true","false","true","2460","Northern Iowa","fcs","MVFC","42","7,14,7,14","2623","Missouri State","fcs","MVFC","49","7,14,21,7"
"401634186","2024","10","regular","2024-11-02T19:00:00.000Z","false","true","false","true","2623","Missouri State","fcs","MVFC","38","7,17,7,7","79","Southern Illinois","fcs","MVFC","17","0,7,7,3"
"401634187","2024","11","regular","2024-11-09T19:00:00.000Z","false","true","false","true","93","Murray State","fcs","MVFC","31","6,11,14,0","2623","Missouri State","fcs","MVFC","59","7,21,21,10"
"401634188","2024","12","regular","2024-11-16T20:30:00.000Z","false","true","false","true","2449","North Dakota State","fcs","MVFC","59","21,14,14,10","2623","Missouri State","fcs","MVFC","21","0,14,0,7"
"401634189","2024","13","regular","2024-11-23T20:00:00.000Z","false","true","false","true","2623","Missouri State","fcs","MVFC","9","0,9,0,0","2571","South Dakota State","fcs","MVFC","45","7,17,14,7"
"401634190","2024","2","regular","2024-09-07T23:00:00.000Z","false","true","false","false","93","Murray State","fcs","MVFC","17","0,7,7,3","2086","Butler","fcs","Pioneer","19","3,7,0,9"
"401634191","2024","3","regular","2024-09-14T23:00:00.000Z","false","true","false","false","93","Murray State","fcs","MVFC","59","21,10,14,14","2400","Mississippi Valley State","fcs","SWAC","8","0,8,0,0"
"401634192","2024","5","regular","2024-09-28T18:00:00.000Z","false","true","false","true","155","North Dakota","fcs","MVFC","72","24,24,17,7","93","Murray State","fcs","MVFC","35","14,7,7,7"
"401634193","2024","6","regular","2024-10-05T19:00:00.000Z","false","true","false","true","93","Murray State","fcs","MVFC","0","0,0,0,0","233","South Dakota","fcs","MVFC","59","21,3,21,14"
"401634194","2024","9","regular","2024-10-26T18:00:00.000Z","false","true","false","true","93","Murray State","fcs","MVFC","6","0,3,0,3","2449","North Dakota State","fcs","MVFC","59","21,21,10,7"
"401634195","2024","10","regular","2024-11-02T19:00:00.000Z","false","true","false","true","2571","South Dakota State","fcs","MVFC","52","14,24,14,0","93","Murray State","fcs","MVFC","6","3,3,0,0"
"401634196","2024","13","regular","2024-11-23T18:00:00.000Z","false","true","false","true","79","Southern Illinois","fcs","MVFC","62","13,28,14,7","93","Murray State","fcs","MVFC","0","0,0,0,0"
"401634197","2024","1","regular","2024-08-31T19:30:00.000Z","false","true","false","false","66","Iowa State","fbs","Big 12","21","7,7,0,7","155","North Dakota","fcs","MVFC","3","0,3,0,0"
"401634198","2024","2","regular","2024-09-07T23:00:00.000Z","false","true","false","false","155","North Dakota","fcs","MVFC","27","7,0,14,6","149","Montana","fcs","Big Sky","24","21,3,0,0"
"401634199","2024","3","regular","2024-09-14T18:00:00.000Z","false","true","false","false","155","North Dakota","fcs","MVFC","52","14,24,7,7","304","Idaho State","fcs","Big Sky","28","0,7,7,14"
"401634200","2024","4","regular","2024-09-21T18:00:00.000Z","false","true","false","false","155","North Dakota","fcs","MVFC","41","3,7,24,7","301","San Diego","fcs","Pioneer","24","7,7,3,7"
"401634201","2024","6","regular","2024-10-05T19:30:00.000Z","false","true","false","true","2449","North Dakota State","fcs","MVFC","41","14,10,14,3","155","North Dakota","fcs","MVFC","17","0,10,0,7"
"401634202","2024","8","regular","2024-10-19T18:00:00.000Z","false","true","false","true","155","North Dakota","fcs","MVFC","31","7,14,0,10","2460","Northern Iowa","fcs","MVFC","7","0,7,0,0"
"401634203","2024","9","regular","2024-10-26T22:00:00.000Z","false","true","false","true","2754","Youngstown State","fcs","MVFC","41","7,14,10,3,7","155","North Dakota","fcs","MVFC","40","7,13,7,7,6"
"401634204","2024","11","regular","2024-11-09T19:00:00.000Z","false","true","false","true","155","North Dakota","fcs","MVFC","7","7,0,0,0","2571","South Dakota State","fcs","MVFC","38","3,28,7,0"
"401634205","2024","12","regular","2024-11-16T18:00:00.000Z","false","true","false","true","155","North Dakota","fcs","MVFC","36","7,14,0,15","233","South Dakota","fcs","MVFC","42","0,17,10,15"
"401634206","2024","1","regular","2024-08-30T00:00:00.000Z","false","true","false","false","38","Colorado","fbs","Big 12","31","14,3,7,7","2449","North Dakota State","fcs","MVFC","26","10,10,0,6"
"401634207","2024","2","regular","2024-09-07T19:30:00.000Z","false","true","false","false","2449","North Dakota State","fcs","MVFC","52","14,21,3,14","2634","Tennessee State","fcs","Big South-OVC","3","0,0,0,3"
"401634208","2024","7","regular","2024-10-12T19:00:00.000Z","false","true","false","true","79","Southern Illinois","fcs","MVFC","3","0,3,0,0","2449","North Dakota State","fcs","MVFC","24","7,7,3,7"
"401634209","2024","8","regular","2024-10-20T00:00:00.000Z","false","true","false","true","2449","North Dakota State","fcs","MVFC","13","0,7,0,6","2571","South Dakota State","fcs","MVFC","9","0,9,0,0"
"401634210","2024","10","regular","2024-11-02T19:30:00.000Z","false","true","false","true","2449","North Dakota State","fcs","MVFC","42","14,14,7,7","2460","Northern Iowa","fcs","MVFC","19","3,0,16,0"
"401634211","2024","13","regular","2024-11-23T19:00:00.000Z","false","true","false","true","233","South Dakota","fcs","MVFC","29","7,7,3,12","2449","North Dakota State","fcs","MVFC","28","0,14,7,7"
"401634212","2024","1","regular","2024-08-31T18:00:00.000Z","false","true","false","false","197","Oklahoma State","fbs","Big 12","44","10,7,21,6","2571","South Dakota State","fcs","MVFC","20","0,6,7,7"
"401634213","2024","2","regular","2024-09-07T23:00:00.000Z","false","true","false","false","2571","South Dakota State","fcs","MVFC","45","0,17,14,14","2916","Incarnate Word","fcs","Southland","24","3,7,7,7"
"401634214","2024","3","regular","2024-09-14T23:00:00.000Z","false","true","false","false","2571","South Dakota State","fcs","MVFC","24","7,10,7,0","2043","Augustana University (SD)","ii","Northern Sun","3","3,0,0,0"
"401634215","2024","4","regular","2024-09-21T23:00:00.000Z","false","true","false","false","2545","SE Louisiana","fcs","Southland","0","0,0,0,0","2571","South Dakota State","fcs","MVFC","41","7,13,14,7"
"401634216","2024","6","regular","2024-10-05T21:00:00.000Z","false","true","false","true","2460","Northern Iowa","fcs","MVFC","3","0,3,0,0","2571","South Dakota State","fcs","MVFC","41","7,20,14,0"
"401634217","2024","7","regular","2024-10-12T19:00:00.000Z","false","true","false","true","2571","South Dakota State","fcs","MVFC","63","21,14,14,14","2754","Youngstown State","fcs","MVFC","13","3,7,0,3"
"401634218","2024","9","regular","2024-10-26T23:30:00.000Z","false","true","false","true","2571","South Dakota State","fcs","MVFC","20","7,7,0,0,6","233","South Dakota","fcs","MVFC","17","7,0,0,7,3"
"401634239","2024","12","regular","2024-11-16T20:00:00.000Z","false","true","false","true","2571","South Dakota State","fcs","MVFC","41","3,28,10,0","79","Southern Illinois","fcs","MVFC","10","0,0,7,3"
"401634240","2024","1","regular","2024-09-01T00:00:00.000Z","false","true","false","false","252","BYU","fbs","Big 12","41","14,3,14,10","79","Southern Illinois","fcs","MVFC","13","0,6,7,0"
"401634241","2024","3","regular","2024-09-14T23:00:00.000Z","false","true","false","false","79","Southern Illinois","fcs","MVFC","35","14,21,0,0","2916","Incarnate Word","fcs","Southland","28","7,7,0,14"
"401634242","2024","4","regular","2024-09-21T23:00:00.000Z","false","true","false","false","79","Southern Illinois","fcs","MVFC","21","2,10,9,0","2546","Southeast Missouri State","fcs","Big South-OVC","38","13,3,8,14"
"401634243","2024","5","regular","2024-09-28T18:00:00.000Z","false","true","false","true","233","South Dakota","fcs","MVFC","42","14,21,0,7","79","Southern Illinois","fcs","MVFC","13","0,7,6,0"
"401634244","2024","11","regular","2024-11-09T18:00:00.000Z","false","true","false","true","79","Southern Illinois","fcs","MVFC","37","0,12,6,19","2754","Youngstown State","fcs","MVFC","33","14,16,3,0"
"401634245","2024","2","regular","2024-09-07T18:00:00.000Z","false","true","false","false","2754","Youngstown State","fcs","MVFC","59","21,14,7,17","2674","Valparaiso","fcs","Pioneer","25","0,22,3,0"
"401634246","2024","3","regular","2024-09-14T18:00:00.000Z","false","true","false","false","2754","Youngstown State","fcs","MVFC","25","3,14,0,8","2184","Duquesne","fcs","NEC","28","7,7,7,7"
"401634247","2024","4","regular","2024-09-21T19:30:00.000Z","false","true","false","false","221","Pittsburgh","fbs","ACC","73","21,21,10,21","2754","Youngstown State","fcs","MVFC","17","0,10,7,0"
"401634248","2024","8","regular","2024-10-19T22:00:00.000Z","false","true","false","true","2754","Youngstown State","fcs","MVFC","17","7,10,0,0","233","South Dakota","fcs","MVFC","27","0,14,10,3"
"401634249","2024","12","regular","2024-11-16T17:00:00.000Z","false","true","false","true","2754","Youngstown State","fcs","MVFC","39","7,7,0,17,8","2460","Northern Iowa","fcs","MVFC","38","0,7,14,10,7"
"401634250","2024","2","regular","2024-09-07T23:00:00.000Z","false","true","false","false","2010","Alabama A&M","fcs","SWAC","49","14,14,14,7","2310","Kentucky State","ii","SIAC","7","0,0,0,7"
"401634252","2024","14","regular","2024-11-29T21:00:00.000Z","false","true","false","true","50","Florida A&M","fcs","SWAC","28","14,7,7,0","2010","Alabama A&M","fcs","SWAC","20","3,10,0,7"
"401634253","2024","6","regular","2024-10-05T21:00:00.000Z","false","true","true","true","2296","Jackson State","fcs","SWAC","45","21,17,7,0","2010","Alabama A&M","fcs","SWAC","38","3,7,14,14"
"401634254","2024","7","regular","2024-10-12T19:00:00.000Z","false","true","false","true","2010","Alabama A&M","fcs","SWAC","56","7,21,14,14","2065","Bethune-Cookman","fcs","SWAC","12","0,6,6,0"
"401634255","2024","9","regular","2024-10-26T19:30:00.000Z","false","true","true","true","2010","Alabama A&M","fcs","SWAC","19","0,3,0,16","2011","Alabama State","fcs","SWAC","27","10,7,10,0"
"401634256","2024","10","regular","2024-11-02T19:00:00.000Z","false","true","false","true","2010","Alabama A&M","fcs","SWAC","20","7,3,0,10","2582","Southern","fcs","SWAC","25","0,9,10,6"
"401634257","2024","11","regular","2024-11-09T20:00:00.000Z","false","true","false","true","2029","Arkansas-Pine Bluff","fcs","SWAC","24","10,7,0,7","2010","Alabama A&M","fcs","SWAC","52","7,28,14,3"
"401634258","2024","12","regular","2024-11-15T01:00:00.000Z","false","true","false","true","2010","Alabama A&M","fcs","SWAC","22","3,3,13,3","2755","Grambling","fcs","SWAC","17","3,14,0,0"
"401634259","2024","13","regular","2024-11-23T18:00:00.000Z","false","true","false","true","2400","Mississippi Valley State","fcs","SWAC","35","7,21,0,7","2010","Alabama A&M","fcs","SWAC","49","14,14,21,0"
"401634299","2024","1","regular","2024-08-29T23:00:00.000Z","false","true","false","false","152","NC State","fbs","ACC","38","7,7,3,21","2717","Western Carolina","fcs","Southern","21","14,0,7,0"
"401634300","2024","1","regular","2024-08-31T02:30:00.000Z","false","true","false","false","24","Stanford","fbs","ACC","27","7,10,0,10","2628","TCU","fbs","Big 12","34","7,3,10,14"
"401634301","2024","1","regular","2024-08-31T21:00:00.000Z","false","true","false","false","25","California","fbs","ACC","31","7,7,10,7","302","UC Davis","fcs","Big Sky","13","6,7,0,0"
"401634302","2024","1","regular","2024-09-01T00:00:00.000Z","false","true","false","false","59","Georgia Tech","fbs","ACC","35","7,7,14,7","2247","Georgia State","fbs","Sun Belt","12","0,3,9,0"
"401634303","2024","1","regular","2024-09-01T00:00:00.000Z","false","true","false","false","2567","SMU","fbs","ACC","59","28,14,7,10","2277","Houston Christian","fcs","Southland","7","0,7,0,0"
"401634304","2024","1","regular","2024-08-31T19:30:00.000Z","false","true","false","false","183","Syracuse","fbs","ACC","38","0,17,14,7","195","Ohio","fbs","Mid-American","22","6,3,7,6"
"401634305","2024","1","regular","2024-08-31T16:00:00.000Z","false","true","false","false","221","Pittsburgh","fbs","ACC","55","14,14,14,13","2309","Kent State","fbs","Mid-American","24","7,7,10,0"
"401634306","2024","1","regular","2024-09-02T23:30:00.000Z","false","true","false","true","52","Florida State","fbs","ACC","13","0,6,7,0","103","Boston College","fbs","ACC","28","0,14,14,0"
"401634765","2024","2","regular","2024-09-06T23:00:00.000Z","false","true","false","false","2567","SMU","fbs","ACC","15","0,9,3,3","252","BYU","fbs","Big 12","18","7,0,8,3"
"401634766","2024","4","regular","2024-09-20T23:30:00.000Z","false","true","false","true","183","Syracuse","fbs","ACC","24","0,10,7,7","24","Stanford","fbs","ACC","26","7,6,7,6"
"401634767","2024","5","regular","2024-09-27T23:30:00.000Z","false","true","false","true","2390","Miami","fbs","ACC","38","14,3,7,14","259","Virginia Tech","fbs","ACC","34","7,17,3,7"
"401634768","2024","8","regular","2024-10-17T23:30:00.000Z","false","true","false","true","259","Virginia Tech","fbs","ACC","42","14,14,0,14","103","Boston College","fbs","ACC","21","0,0,21,0"
"401634769","2024","8","regular","2024-10-18T23:00:00.000Z","false","true","false","true","150","Duke","fbs","ACC","23","7,10,3,3","52","Florida State","fbs","ACC","16","3,3,7,3"
"401634770","2024","9","regular","2024-10-24T23:30:00.000Z","false","true","false","true","221","Pittsburgh","fbs","ACC","41","17,14,0,10","183","Syracuse","fbs","ACC","13","0,0,6,7"
"401634771","2024","9","regular","2024-10-25T23:30:00.000Z","false","true","false","true","103","Boston College","fbs","ACC","27","7,13,7,0","97","Louisville","fbs","ACC","31","0,7,10,14"
"401634772","2024","13","regular","2024-11-22T00:30:00.000Z","false","true","false","true","59","Georgia Tech","fbs","ACC","30","7,6,3,14","152","NC State","fbs","ACC","29","7,0,0,22"
"401634773","2024","11","regular","2024-11-09T01:00:00.000Z","false","true","false","true","154","Wake Forest","fbs","ACC","36","7,7,7,15","25","California","fbs","ACC","46","10,19,7,10"
"401634779","2024","6","regular","2024-10-05T01:00:00.000Z","false","true","false","false","2439","UNLV","fbs","Mountain West","41","0,21,10,7,3","183","Syracuse","fbs","ACC","44","14,3,14,7,6"
"401635516","2024","10","regular","2024-11-02T16:00:00.000Z","false","true","false","true","152","NC State","fbs","ACC","59","14,17,21,7","24","Stanford","fbs","ACC","28","7,7,7,7"
"401635517","2024","12","regular","2024-11-16T20:30:00.000Z","false","true","false","true","24","Stanford","fbs","ACC","38","10,3,8,17","97","Louisville","fbs","ACC","35","7,14,7,7"
"401635518","2024","13","regular","2024-11-23T17:00:00.000Z","false","true","false","false","183","Syracuse","fbs","ACC","31","7,14,3,7","41","UConn","fbs","FBS Independents","24","7,7,3,7"
"401635525","2024","1","regular","2024-08-24T16:00:00.000Z","false","true","true","true","59","Georgia Tech","fbs","ACC","24","7,7,0,10","52","Florida State","fbs","ACC","21","8,6,0,7"
"401635531","2024","2","regular","2024-09-07T19:30:00.000Z","false","true","false","false","103","Boston College","fbs","ACC","56","14,28,7,7","2184","Duquesne","fcs","NEC","0","0,0,0,0"
"401635532","2024","2","regular","2024-09-08T00:00:00.000Z","false","true","false","false","228","Clemson","fbs","ACC","66","35,21,10,0","2026","App State","fbs","Sun Belt","20","0,13,7,0"
"401635533","2024","2","regular","2024-09-07T01:00:00.000Z","false","true","true","false","77","Northwestern","fbs","Big Ten","20","3,7,0,3,7,0","150","Duke","fbs","ACC","26","7,0,3,3,7,6"
"401635534","2024","2","regular","2024-09-07T16:00:00.000Z","false","true","false","true","183","Syracuse","fbs","ACC","31","7,14,3,7","59","Georgia Tech","fbs","ACC","28","7,7,0,14"
"401635535","2024","2","regular","2024-09-07T19:30:00.000Z","false","true","false","false","97","Louisville","fbs","ACC","49","14,14,7,14","55","Jacksonville State","fbs","Conference USA","14","0,14,0,0"
"401635536","2024","2","regular","2024-09-07T22:00:00.000Z","false","true","false","false","2390","Miami","fbs","ACC","56","15,10,21,10","50","Florida A&M","fcs","SWAC","9","3,3,3,0"
"401635537","2024","2","regular","2024-09-07T19:30:00.000Z","false","true","false","false","153","North Carolina","fbs","ACC","38","14,7,10,7","2429","Charlotte","fbs","American Athletic","20","3,3,7,7"
"401635538","2024","2","regular","2024-09-07T16:00:00.000Z","false","true","false","false","2132","Cincinnati","fbs","Big 12","27","14,3,10,0","221","Pittsburgh","fbs","ACC","28","3,3,7,15"
"401635539","2024","2","regular","2024-09-07T23:00:00.000Z","false","true","false","false","24","Stanford","fbs","ACC","41","7,7,17,10","13","Cal Poly","fcs","Big Sky","7","0,7,0,0"
"401635540","2024","2","regular","2024-09-07T20:30:00.000Z","false","true","false","false","259","Virginia Tech","fbs","ACC","31","7,3,14,7","276","Marshall","fbs","Sun Belt","14","0,7,7,0"
"401635541","2024","3","regular","2024-09-15T02:30:00.000Z","false","true","false","false","25","California","fbs","ACC","31","7,0,14,10","21","San Diego State","fbs","Mountain West","10","3,0,0,7"
"401635542","2024","3","regular","2024-09-14T16:00:00.000Z","false","true","false","false","52","Florida State","fbs","ACC","12","0,3,6,3","235","Memphis","fbs","American Athletic","20","3,10,7,0"
"401635543","2024","3","regular","2024-09-14T19:30:00.000Z","false","true","false","false","59","Georgia Tech","fbs","ACC","59","17,21,14,7","2678","VMI","fcs","Southern","7","0,0,0,7"
"401635544","2024","3","regular","2024-09-14T19:30:00.000Z","false","true","false","false","2390","Miami","fbs","ACC","62","10,21,10,21","2050","Ball State","fbs","Mid-American","0","0,0,0,0"
"401635545","2024","3","regular","2024-09-14T22:00:00.000Z","false","true","false","false","153","North Carolina","fbs","ACC","45","0,17,0,28","2428","North Carolina Central","fcs","MEAC","10","7,3,0,0"
"401635546","2024","3","regular","2024-09-14T16:00:00.000Z","false","true","false","false","152","NC State","fbs","ACC","30","3,3,14,10","2348","Louisiana Tech","fbs","Conference USA","20","0,17,3,0"
"401635547","2024","3","regular","2024-09-14T19:30:00.000Z","false","true","false","false","221","Pittsburgh","fbs","ACC","38","10,7,7,14","277","West Virginia","fbs","Big 12","34","7,10,7,10"
"401635548","2024","3","regular","2024-09-14T22:00:00.000Z","false","true","false","false","295","Old Dominion","fbs","Sun Belt","17","0,10,0,7","259","Virginia Tech","fbs","ACC","37","14,0,6,17"
"401635551","2024","4","regular","2024-09-21T23:00:00.000Z","false","true","false","true","52","Florida State","fbs","ACC","14","7,0,0,7","25","California","fbs","ACC","9","0,6,3,0"
"401635552","2024","4","regular","2024-09-21T16:00:00.000Z","false","true","false","true","228","Clemson","fbs","ACC","59","28,17,14,0","152","NC State","fbs","ACC","35","0,7,7,21"
"401635553","2024","4","regular","2024-09-21T20:00:00.000Z","false","true","false","false","2393","Middle Tennessee","fbs","Conference USA","17","10,0,7,0","150","Duke","fbs","ACC","45","28,7,3,7"
"401635554","2024","4","regular","2024-09-21T19:30:00.000Z","false","true","false","true","97","Louisville","fbs","ACC","31","7,10,7,7","59","Georgia Tech","fbs","ACC","19","7,7,3,2"
"401635555","2024","4","regular","2024-09-21T23:00:00.000Z","false","true","false","false","58","South Florida","fbs","American Athletic","15","9,6,0,0","2390","Miami","fbs","ACC","50","14,8,14,14"
"401635556","2024","4","regular","2024-09-21T16:00:00.000Z","false","true","false","false","153","North Carolina","fbs","ACC","50","14,7,17,12","256","James Madison","fbs","Sun Belt","70","25,28,7,10"
"401635557","2024","4","regular","2024-09-21T21:00:00.000Z","false","true","false","false","2567","SMU","fbs","ACC","66","17,24,18,7","2628","TCU","fbs","Big 12","42","0,21,7,14"
"401635558","2024","4","regular","2024-09-21T18:00:00.000Z","false","true","false","false","324","Coastal Carolina","fbs","Sun Belt","24","3,7,7,7","258","Virginia","fbs","ACC","43","14,13,10,6"
"401635560","2024","5","regular","2024-09-28T16:00:00.000Z","false","true","false","false","103","Boston College","fbs","ACC","21","0,7,0,14","98","Western Kentucky","fbs","Conference USA","20","7,10,3,0"
"401635561","2024","5","regular","2024-09-28T23:00:00.000Z","false","true","false","true","228","Clemson","fbs","ACC","40","10,7,10,13","24","Stanford","fbs","ACC","14","0,7,0,7"
"401635562","2024","5","regular","2024-09-28T20:00:00.000Z","false","true","false","true","150","Duke","fbs","ACC","21","0,0,7,14","153","North Carolina","fbs","ACC","20","10,7,3,0"
"401635563","2024","5","regular","2024-09-29T00:00:00.000Z","false","true","false","true","2567","SMU","fbs","ACC","42","7,7,14,14","52","Florida State","fbs","ACC","16","7,2,7,0"
"401635564","2024","5","regular","2024-09-28T16:00:00.000Z","false","true","false","false","152","NC State","fbs","ACC","24","7,10,7,0","2459","Northern Illinois","fbs","Mid-American","17","7,7,0,3"
"401635565","2024","5","regular","2024-09-28T16:00:00.000Z","false","true","false","false","183","Syracuse","fbs","ACC","42","14,14,7,7","107","Holy Cross","fcs","Patriot","14","0,14,0,0"
"401635567","2024","6","regular","2024-10-05T16:00:00.000Z","false","true","false","true","258","Virginia","fbs","ACC","24","0,6,0,18","103","Boston College","fbs","ACC","14","7,7,0,0"
"401635568","2024","6","regular","2024-10-06T02:30:00.000Z","false","true","false","true","25","California","fbs","ACC","38","7,14,14,3","2390","Miami","fbs","ACC","39","7,3,8,21"
"401635569","2024","6","regular","2024-10-05T23:00:00.000Z","false","true","false","true","52","Florida State","fbs","ACC","13","0,7,0,6","228","Clemson","fbs","ACC","29","17,6,0,6"
"401635570","2024","6","regular","2024-10-06T00:00:00.000Z","false","true","false","true","59","Georgia Tech","fbs","ACC","24","7,3,0,14","150","Duke","fbs","ACC","14","0,7,7,0"
"401635571","2024","6","regular","2024-10-05T16:00:00.000Z","false","true","false","true","97","Louisville","fbs","ACC","27","10,3,14,0","2567","SMU","fbs","ACC","34","14,10,3,7"
"401635572","2024","6","regular","2024-10-05T16:00:00.000Z","false","true","false","true","153","North Carolina","fbs","ACC","24","7,10,7,0","221","Pittsburgh","fbs","ACC","34","3,14,7,10"
"401635573","2024","6","regular","2024-10-05T19:30:00.000Z","false","true","false","true","24","Stanford","fbs","ACC","7","0,0,7,0","259","Virginia Tech","fbs","ACC","31","7,7,7,10"
"401635574","2024","7","regular","2024-10-13T00:00:00.000Z","false","true","false","true","152","NC State","fbs","ACC","17","0,7,0,10","183","Syracuse","fbs","ACC","24","3,7,7,7"
"401635575","2024","7","regular","2024-10-12T19:30:00.000Z","false","true","false","true","221","Pittsburgh","fbs","ACC","17","7,10,0,0","25","California","fbs","ACC","15","6,3,0,6"
"401635576","2024","7","regular","2024-10-12T16:00:00.000Z","false","true","false","true","154","Wake Forest","fbs","ACC","14","7,7,0,0","228","Clemson","fbs","ACC","49","0,28,14,7"
"401635577","2024","7","regular","2024-10-12T16:00:00.000Z","false","true","false","true","153","North Carolina","fbs","ACC","34","7,7,10,10","59","Georgia Tech","fbs","ACC","41","7,13,7,14"
"401635578","2024","7","regular","2024-10-12T19:30:00.000Z","false","true","false","true","258","Virginia","fbs","ACC","20","7,0,6,7","97","Louisville","fbs","ACC","24","0,7,10,7"
"401635580","2024","12","regular","2024-11-16T20:30:00.000Z","false","true","false","true","2567","SMU","fbs","ACC","38","10,10,11,7","103","Boston College","fbs","ACC","28","0,14,7,7"
"401635581","2024","12","regular","2024-11-16T20:00:00.000Z","false","true","false","true","25","California","fbs","ACC","25","0,7,7,11","183","Syracuse","fbs","ACC","33","6,21,3,3"
"401635582","2024","12","regular","2024-11-16T17:00:00.000Z","false","true","false","true","221","Pittsburgh","fbs","ACC","20","7,0,0,13","228","Clemson","fbs","ACC","24","7,10,0,7"
"401635583","2024","12","regular","2024-11-17T01:00:00.000Z","false","true","false","true","153","North Carolina","fbs","ACC","31","0,10,14,7","154","Wake Forest","fbs","ACC","24","3,0,14,7"
"401635587","2024","8","regular","2024-10-19T19:30:00.000Z","false","true","false","true","25","California","fbs","ACC","23","7,6,10,0","152","NC State","fbs","ACC","24","3,7,0,14"
"401635588","2024","8","regular","2024-10-19T16:00:00.000Z","false","true","false","true","228","Clemson","fbs","ACC","48","3,14,21,10","258","Virginia","fbs","ACC","31","3,7,0,21"
"401635589","2024","8","regular","2024-10-19T16:00:00.000Z","false","true","false","true","97","Louisville","fbs","ACC","45","7,10,14,14","2390","Miami","fbs","ACC","52","10,14,14,14"
"401635590","2024","8","regular","2024-10-20T00:00:00.000Z","false","true","false","true","24","Stanford","fbs","ACC","10","0,7,3,0","2567","SMU","fbs","ACC","40","21,10,0,9"
"401635594","2024","9","regular","2024-10-26T20:00:00.000Z","false","true","false","false","25","California","fbs","ACC","44","14,17,10,3","204","Oregon State","fbs","Pac-12","7","0,0,0,7"
"401635595","2024","9","regular","2024-10-27T00:00:00.000Z","false","true","false","true","150","Duke","fbs","ACC","27","7,0,6,8,6","2567","SMU","fbs","ACC","28","0,14,7,0,7"
"401635596","2024","9","regular","2024-10-26T23:00:00.000Z","false","true","false","true","2390","Miami","fbs","ACC","36","7,10,6,13","52","Florida State","fbs","ACC","14","0,7,0,7"
"401635597","2024","9","regular","2024-10-26T16:00:00.000Z","false","true","false","true","259","Virginia Tech","fbs","ACC","21","0,14,7,0","59","Georgia Tech","fbs","ACC","6","3,3,0,0"
"401635598","2024","9","regular","2024-10-26T16:00:00.000Z","false","true","false","true","258","Virginia","fbs","ACC","14","3,3,0,8","153","North Carolina","fbs","ACC","41","7,17,14,3"
"401635599","2024","9","regular","2024-10-26T19:30:00.000Z","false","true","false","true","24","Stanford","fbs","ACC","24","0,17,0,7","154","Wake Forest","fbs","ACC","27","14,10,0,3"
"401635600","2024","10","regular","2024-11-02T23:30:00.000Z","false","true","false","true","228","Clemson","fbs","ACC","21","7,0,0,14","97","Louisville","fbs","ACC","33","3,14,9,7"
"401635601","2024","10","regular","2024-11-02T16:00:00.000Z","false","true","false","true","2390","Miami","fbs","ACC","53","14,3,15,21","150","Duke","fbs","ACC","31","7,14,7,3"
"401635602","2024","10","regular","2024-11-02T19:30:00.000Z","false","true","false","true","52","Florida State","fbs","ACC","11","3,0,8,0","153","North Carolina","fbs","ACC","35","0,14,14,7"
"401635604","2024","10","regular","2024-11-02T16:00:00.000Z","false","true","false","true","183","Syracuse","fbs","ACC","38","0,3,15,13,7","259","Virginia Tech","fbs","ACC","31","14,0,7,10,0"
