"Id","HomePoints","AwayPoints"
"401403983","52","6"
"401403984","14","17"
"401403985","31","28"
"401403986","21","30"
"401403987","24","17"
"401403988","49","7"
"401403989","41","20"
"401403990","68","28"
"401403991","32","31"
"401403992","45","17"
"401403993","35","7"
"401403994","39","28"
"401403995","38","7"
"401403996","49","31"
"401403997","13","34"
"401403998","17","45"
"401403999","41","44"
"401404000","14","17"
"401404001","40","22"
"401404002","43","20"
"401404003","42","25"
"401404004","28","9"
"401404005","45","27"
"401404006","42","16"
"401404007","40","32"
"401404008","22","49"
"401404009","45","38"
"401404010","27","28"
"401404011","42","32"
"401404012","30","14"
"401404013","49","39"
"401404014","20","13"
"401404015","24","10"
"401404016","14","16"
"401404017","43","42"
"401404018","15","14"
"401404019","21","28"
"401404020","42","9"
"401404021","45","30"
"401404022","37","45"
"401404023","34","42"
"401404024","24","42"
"401404025","38","13"
"401404026","17","21"
"401404027","45","20"
"401404028","36","50"
"401404029","41","35"
"401404030","10","49"
"401404031","24","21"
"401404032","14","52"
"401404033","55","17"
"401404034","28","34"
"401404035","28","18"
"401404036","38","10"
"401404037","34","37"
"401404038","42","7"
"401404039","20","31"
"401404040","7","31"
"401404041","27","20"
"401404042","54","7"
"401404043","20","17"
"401404044","45","48"
"401404045","38","35"
"401404046","28","35"
"401404047","38","34"
"401404048","21","63"
"401404049","26","35"
"401404051","33","51"
"401404052","56","10"
"401404055","63","10"
"401404056","34","0"
"401404057","42","10"
"401404059","52","10"
"401404062","26","20"
"401404063","33","30"
"401404064","7","10"
"401404065","42","55"
"401404066","33","3"
"401404067","59","17"
"401404068","30","48"
"401404069","43","10"
"401404070","14","49"
"401404071","42","7"
"401404072","27","14"
"401404073","65","7"
"401404074","10","17"
"401404075","63","7"
"401404078","34","42"
"401404079","35","27"
"401404080","24","31"
"401404081","34","41"
"401404082","37","34"
"401404083","25","36"
"401404084","14","11"
"401404085","37","28"
"401404086","55","24"
"401404087","38","20"
"401404088","9","10"
"401404089","31","38"
"401404090","0","49"
"401404091","41","31"
"401404092","43","40"
"401404093","24","21"
"401404094","52","42"
"401404095","43","40"
"401404096","35","23"
"401404097","38","28"
"401404098","41","34"
"401404099","48","10"
"401404100","13","27"
"401404101","17","45"
"401404102","48","0"
"401404103","31","41"
"401404104","35","38"
"401404105","31","14"
"401404106","37","16"
"401404107","27","34"
"401404108","34","24"
"401404109","3","31"
"401404110","20","14"
"401404111","43","28"
"401404112","23","20"
"401404113","10","17"
"401404114","28","29"
"401404115","10","14"
"401404116","14","55"
"401404117","31","48"
"401404118","28","13"
"401404119","38","27"
"401404120","62","14"
"401404121","47","27"
"401404122","51","48"
"401404123","19","24"
"401404124","21","10"
"401404125","21","26"
"401404126","32","45"
"401404127","28","20"
"401404128","44","21"
"401404129","24","41"
"401404130","35","14"
"401404131","32","35"
"401404132","44","0"
"401404133","38","27"
"401404134","38","28"
"401404136","49","10"
"401404137","14","31"
"401404138","45","10"
"401404139","42","17"
"401404140","48","24"
"401404141","7","13"
"401404142","10","9"
"401404143","34","17"
"401404144","7","44"
"401404145","20","17"
"401404146","31","20"
"401404147","28","3"
"401404148","14","48"
"401404149","59","0"
"401404150","41","10"
"401404151","19","14"
"401404153","25","21"
"401404154","13","3"
"401404155","27","10"
"401404156","36","33"
"401404157","27","29"
"401404159","37","36"
"401404160","21","12"
"401404161","24","38"
"401404162","21","20"
"401404163","41","14"
"401404164","24","42"
"401404165","22","23"
"401404166","14","49"
"401405058","38","6"
"401405059","31","28"
"401405060","38","0"
"401405061","23","20"
"401405062","7","3"
"401405063","38","17"
"401405064","31","35"
"401405065","38","0"
"401405066","31","10"
"401405067","51","7"
"401405069","21","22"
"401405070","24","3"
"401405071","62","10"
"401405072","42","45"
"401405073","23","31"
"401405074","56","0"
"401405075","35","22"
"401405077","56","10"
"401405078","52","0"
"401405079","45","12"
"401405080","46","10"
"401405081","66","7"
"401405082","27","0"
"401405083","24","31"
"401405084","32","29"
"401405085","66","7"
"401405087","34","27"
"401405088","77","21"
"401405089","14","16"
"401405091","10","27"
"401405092","7","34"
"401405093","14","17"
"401405095","52","21"
"401405096","45","24"
"401405097","34","27"
"401405098","33","14"
"401405099","10","34"
"401405100","14","27"
"401405101","10","20"
"401405102","35","21"
"401405103","27","13"
"401405104","49","10"
"401405105","17","7"
"401405106","9","6"
"401405107","7","42"
"401405108","10","31"
"401405109","29","31"
"401405110","20","49"
"401405111","13","14"
"401405112","26","14"
"401405113","43","37"
"401405114","33","38"
"401405115","41","17"
"401405116","34","28"
"401405117","35","24"
"401405118","31","24"
"401405119","54","10"
"401405120","45","17"
"401405121","24","17"
"401405122","33","13"
"401405123","31","0"
"401405124","9","26"
"401405125","29","7"
"401405126","31","44"
"401405127","15","23"
"401405128","13","20"
"401405129","7","21"
"401405130","3","24"
"401405131","23","10"
"401405132","14","45"
"401405133","17","52"
"401405134","24","31"
"401405135","24","10"
"401405136","31","3"
"401405137","34","3"
"401405138","27","21"
"401405139","56","14"
"401405140","30","0"
"401405141","10","13"
"401405142","14","15"
"401405143","17","9"
"401405144","30","43"
"401405145","19","17"
"401405146","31","39"
"401405147","10","55"
"401405148","17","24"
"401405149","3","41"
"401405150","16","23"
"401405151","16","30"
"401405152","37","0"
"401405153","23","45"
"401405154","35","16"
"401409235","12","23"
"401409237","45","26"
"401409239","21","9"
"401409241","51","14"
"401409242","13","23"
"401411090","47","7"
"401411091","56","24"
"401411092","38","31"
"401411093","44","10"
"401411094","30","0"
"401411095","61","63"
"401411096","20","21"
"401411097","70","13"
"401411099","31","7"
"401411100","34","17"
"401411101","10","41"
"401411102","35","12"
"401411103","28","35"
"401411104","35","17"
"401411105","30","7"
"401411106","55","3"
"401411108","27","10"
"401411109","31","35"
"401411110","38","17"
"401411112","49","20"
"401411113","16","14"
"401411114","27","7"
"401411115","13","34"
"401411116","10","33"
"401411117","22","20"
"401411118","44","14"
"401411119","41","3"
"401411121","45","24"
"401411122","27","10"
"401411123","45","51"
"401411124","34","33"
"401411125","30","20"
"401411126","38","17"
"401411127","21","31"
"401411128","41","10"
"401411129","21","26"
"401411130","59","0"
"401411131","3","31"
"401411132","23","20"
"401411133","24","27"
"401411134","19","17"
"401411135","45","29"
"401411136","17","34"
"401411137","35","38"
"401411138","28","34"
"401411139","24","9"
"401411140","14","20"
"401411141","9","16"
"401411142","27","21"
"401411143","24","10"
"401411144","21","45"
"401411145","43","15"
"401411146","22","21"
"401411147","41","16"
"401411148","48","21"
"401411149","42","24"
"401411150","12","14"
"401411151","31","38"
"401411152","34","10"
"401411153","3","45"
"401411154","30","21"
"401411155","19","9"
"401411156","28","31"
"401411157","27","28"
"401411158","31","16"
"401411159","24","7"
"401411160","14","35"
"401411161","20","21"
"401411162","3","38"
"401411163","7","37"
"401411164","34","36"
"401411165","40","10"
"401411166","49","17"
"401411167","25","10"
"401411168","17","21"
"401411169","28","26"
"401411171","45","35"
"401411172","27","30"
"401411173","23","32"
"401411174","34","31"
"401411175","16","42"
"401413216","54","17"
"401413224","35","7"
"401413256","52","21"
"401413257","38","7"
"401414778","42","10"
"401414779","55","10"
"401414780","20","3"
"401414781","28","0"
"401414782","20","13"
"401414783","7","34"
"401414784","35","33"
"401415015","55","3"
"401415024","39","21"
"401415029","34","31"
"401415032","64","10"
"401415037","28","32"
"401415040","24","27"
"401415177","33","10"
"401415209","48","17"
"401415210","41","0"
"401415211","40","37"
"401415212","38","14"
"401415213","21","17"
"401415214","14","31"
"401415215","7","35"
"401415216","41","55"
"401415217","17","14"
"401415218","30","7"
"401415219","24","14"
"401415220","48","20"
"401415221","10","41"
"401415222","24","34"
"401415223","38","24"
"401415224","17","14"
"401415225","34","6"
"401415226","38","26"
"401415227","13","10"
"401415228","35","13"
"401415229","31","20"
"401415230","16","33"
"401415231","34","27"
"401415232","40","20"
"401415233","14","17"
"401415234","14","27"
"401415235","16","14"
"401415236","40","7"
"401415237","7","42"
"401415238","13","17"
"401415239","17","10"
"401415240","31","16"
"401415241","14","19"
"401415242","17","13"
"401415243","9","41"
"401415244","28","14"
"401415245","7","23"
"401415246","49","10"
"401415247","20","27"
"401415248","32","28"
"401415249","35","28"
"401415250","28","31"
"401415251","28","16"
"401415252","27","10"
"401415253","55","13"
"401415254","14","10"
"401415255","3","41"
"401415256","35","3"
"401415257","34","41"
"401415258","13","14"
"401415259","30","37"
"401415260","43","27"
"401415261","17","20"
"401415262","24","12"
"401415263","14","41"
"401415264","10","34"
"401415265","35","31"
"401415266","31","25"
"401415267","3","13"
"401415268","17","0"
"401415269","42","23"
"401415270","30","0"
"401415271","27","14"
"401415272","27","22"
"401415610","56","10"
"401415611","7","14"
"401415612","21","50"
"401415613","14","20"
"401415614","30","14"
"401415615","52","0"
"401415616","45","16"
"401415617","13","37"
"401415618","42","20"
"401415619","63","10"
"401415620","38","35"
"401415621","49","10"
"401415622","44","32"
"401415623","17","38"
"401415624","20","23"
"401415625","24","27"
"401415626","28","48"
"401415627","21","31"
"401415628","24","3"
"401415629","41","19"
"401415630","32","33"
"401415631","24","9"
"401415632","53","21"
"401415633","28","24"
"401415634","70","13"
"401415635","40","34"
"401415636","31","45"
"401415637","47","45"
"401415638","16","27"
"401415639","38","28"
"401415640","20","38"
"401415641","27","29"
"401415642","34","13"
"401415643","42","27"
"401415644","25","21"
"401415645","24","27"
"401415646","27","20"
"401415647","34","45"
"401415648","54","28"
"401415649","13","27"
"401415650","20","10"
"401415651","28","35"
"401415652","77","63"
"401415653","26","10"
"401415654","27","25"
"401415655","43","36"
"401415656","23","41"
"401415657","31","38"
"401415658","59","24"
"401415659","48","42"
"401415660","3","42"
"401415661","14","17"
"401415662","59","0"
"401415663","3","23"
"401415664","46","49"
"401415665","24","27"
"401415666","34","31"
"401415667","39","46"
"401415668","30","37"
"401416568","30","23"
"401416569","58","44"
"401416590","42","34"
"401416591","35","13"
"401416592","34","27"
"401416594","30","37"
"401416595","57","59"
"401416596","31","37"
"401416597","24","38"
"401416598","49","21"
"401416599","31","14"
"401416600","31","0"
"401416601","38","26"
"401416602","41","0"
"401416603","63","10"
"401416604","31","50"
"401416605","34","23"
"401416606","59","52"
"401416607","38","17"
"401416608","44","38"
"401416609","28","31"
"401416610","24","20"
"401416611","31","24"
"401416612","44","7"
"401416613","16","17"
"401416614","23","45"
"401416615","32","52"
"401416616","55","34"
"401416617","7","38"
"401416618","27","24"
"401416619","21","28"
"401416620","10","39"
"401416621","52","31"
"401416622","17","13"
"401416623","14","33"
"401416624","16","20"
"401416625","24","17"
"401416626","34","27"
"401416627","10","16"
"401416628","33","27"
"401416629","18","34"
"401416630","24","27"
"401416631","9","27"
"401416632","20","27"
"401416633","45","24"
"401416634","22","35"
"401416635","13","9"
"401416636","28","21"
"401416637","28","34"
"401416638","21","37"
"401416639","21","24"
"401416640","31","27"
"401416641","6","40"
"401416642","35","42"
"401416643","18","32"
"401416644","24","31"
"401416645","10","12"
"401416646","23","29"
"401416648","18","17"
"401416649","38","14"
"401416650","38","19"
"401416651","20","14"
"401416652","12","44"
"401416653","27","30"
"401418793","34","0"
"401420777","59","7"
"401420788","63","7"
"401420863","52","26"
"401421116","48","7"
"401421117","35","7"
"401421121","24","7"
"401421129","31","0"
"401421140","49","0"
"401423439","38","17"
"401424416","69","10"
"401425418","58","3"
"401426330","20","17"
"401426332","31","27"
"401426333","32","28"
"401426334","24","41"
"401426335","29","26"
"401426336","21","17"
"401426337","34","30"
"401426338","40","13"
"401426339","28","7"
"401426340","45","28"
"401426341","17","20"
"401426342","41","33"
"401426343","20","42"
"401426344","21","28"
"401426345","36","24"
"401426346","27","10"
"401426347","13","23"
"401426348","21","49"
"401426349","45","38"
"401426350","41","34"
"401426351","20","19"
"401426352","17","14"
"401426353","42","17"
"401426354","6","10"
"401426355","12","26"
"401426356","23","28"
"401426357","38","18"
"401426358","14","20"
"401426359","39","24"
"401426360","42","3"
"401426361","31","17"
"401426362","13","24"
"401426363","3","31"
"401426364","35","28"
"401426365","31","38"
"401426366","0","12"
"401426367","17","23"
"401426368","31","30"
"401426369","14","42"
"401426370","36","17"
"401426371","26","23"
"401426372","28","31"
"401426373","28","21"
"401426374","3","37"
"401426375","38","21"
"401426376","27","14"
"401426377","10","23"
"401426378","42","40"
"401426379","20","27"
"401426380","16","13"
"401426381","34","16"
"401426382","51","48"
"401426383","47","7"
"401426384","19","48"
"401426385","10","20"
"401426386","13","41"
"401426389","27","20"
"401426390","28","23"
"401426393","16","7"
"401426530","43","13"
"401426531","13","31"
"401426532","38","27"
"401426533","38","37"
"401426534","59","0"
"401426535","24","41"
"401426536","41","38"
"401426537","52","24"
"401426538","44","7"
"401426539","10","48"
"401426540","66","14"
"401426541","45","13"
"401426542","35","37"
"401426543","17","49"
"401426544","41","12"
"401426545","21","56"
"401426546","42","9"
"401426547","52","17"
"401426548","19","34"
"401426549","59","27"
"401426550","52","10"
"401426551","21","14"
"401426552","20","13"
"401426553","38","41"
"401426554","41","42"
"401426555","14","40"
"401426556","48","20"
"401426557","49","6"
"401426558","58","27"
"401426559","33","21"
"401426560","35","21"
"401426561","27","10"
"401426562","41","20"
"401426563","33","30"
"401426564","56","20"
"401426565","73","0"
"401426566","28","26"
"401426567","38","14"
"401426568","31","45"
"401426569","44","34"
"401426570","34","27"
"401426571","27","10"
"401426572","52","24"
"401426573","35","41"
"401426574","7","21"
"401426575","45","28"
"401426576","30","45"
"401426577","28","24"
"401426578","27","34"
"401426579","12","33"
"401426580","41","31"
"401426581","41","14"
"401426582","31","28"
"401426583","34","20"
"401426584","10","30"
"401426585","17","14"
"401426586","47","27"
"401426587","17","35"
"401426588","15","34"
"401426589","24","21"
"401426590","41","42"
"401426591","31","27"
"401426592","20","17"
"401426593","23","56"
"401426594","42","34"
"401426595","24","17"
"401426596","13","24"
"401426597","13","40"
"401426598","7","59"
"401426599","52","14"
"401426600","40","24"
"401426601","37","30"
"401426602","38","44"
"401426603","24","14"
"401426604","7","52"
"401426605","51","7"
"401426606","41","21"
"401426607","45","10"
"401426608","26","21"
"401426609","40","6"
"401426610","49","21"
"401426611","7","41"
"401426612","41","10"
"401426613","41","17"
"401426614","28","33"
"401426615","31","32"
"401426616","27","37"
"401426617","21","17"
"401426618","34","31"
"401437008","45","28"
"401437009","10","39"
"401437030","28","31"
"401437031","43","22"
"401437032","48","27"
"401437033","7","17"
"401437034","16","28"
"401437035","24","47"
"401437036","50","30"
"401437037","45","26"
"401441990","37","0"
"401441993","24","20"
"401441994","18","12"
"401441995","24","7"
"401441997","24","23"
"401441998","23","21"
"401441999","30","3"
"401442000","10","38"
"401442001","35","32"
"401442002","53","29"
"401442003","14","28"
"401442004","27","41"
"401442005","17","24"
"401442006","21","19"
"401442007","17","27"
"401442008","30","13"
"401442009","23","25"
"401442010","65","7"
"401442011","10","19"
"401442012","7","63"
"401442013","45","46"
"401442014","21","35"
"401442015","42","41"
"401442016","45","51"
"401442017","0","21"
"401442018","20","45"
"401442019","14","31"
"401442030","55","53"
"401442031","25","42"
"401442032","28","20"
"401442033","35","32"
"401442034","27","20"
"401442035","12","16"
"401442036","38","45"
"401442037","19","24"
"401442038","29","6"
"401442039","23","44"
"401442040","30","15"
"401442041","38","24"
"401442042","23","16"
"401443542","35","37"
"401443543","27","30"
"401470891","27","28"
"401506450","23","22"
"401507088","65","3"
