"Id","HomePoints","AwayPoints"
"400937498","10","41"
"400937499","17","24"
"400937500","28","31"
"400937501","38","24"
"400937502","27","19"
"400937503","59","7"
"400937504","35","3"
"400937505","24","10"
"400937506","24","3"
"400937507","42","32"
"400937508","19","24"
"400937509","31","14"
"400937510","31","38"
"400937511","27","24"
"400937512","40","36"
"400937513","28","10"
"400937514","31","34"
"400937515","14","17"
"400937516","31","14"
"400937517","28","22"
"400937518","38","21"
"400937519","43","64"
"400937520","16","39"
"400937521","61","3"
"400937522","43","20"
"400937523","77","6"
"400937524","56","10"
"400937525","44","28"
"400937526","65","10"
"400937527","30","24"
"400937528","20","14"
"400937529","24","14"
"400937530","0","10"
"400937531","14","42"
"400937532","23","31"
"400937533","33","21"
"400938591","61","17"
"400938592","19","42"
"400938593","52","24"
"400938594","31","26"
"400938595","59","14"
"400938596","31","17"
"400938597","38","7"
"400938599","31","17"
"400938600","17","10"
"400938601","54","32"
"400938602","7","17"
"400938603","14","31"
"400938604","45","0"
"400938605","51","31"
"400938606","31","35"
"400938607","45","0"
"400938608","22","23"
"400938609","21","0"
"400938610","38","3"
"400938611","17","28"
"400938612","30","23"
"400938613","51","17"
"400938614","0","28"
"400938615","7","13"
"400938616","34","31"
"400938617","24","13"
"400938618","46","43"
"400938619","41","14"
"400938620","14","44"
"400938621","33","21"
"400938622","30","29"
"400938623","38","20"
"400938624","34","16"
"400938625","21","38"
"400938626","28","43"
"400938627","3","14"
"400938628","37","17"
"400938629","28","58"
"400938630","23","22"
"400938631","14","15"
"400938632","45","14"
"400938633","23","10"
"400938634","35","3"
"400938635","25","23"
"400938636","29","26"
"400938637","24","0"
"400938638","25","24"
"400938639","69","31"
"400938640","27","34"
"400938641","31","35"
"400938642","20","7"
"400938643","30","41"
"400938644","28","42"
"400938645","28","42"
"400938646","45","38"
"400938647","12","30"
"400938648","14","31"
"400938649","6","0"
"400938650","14","7"
"400938651","23","24"
"400938652","30","3"
"400938653","52","21"
"400938654","21","35"
"400938655","30","37"
"400938656","23","48"
"400938657","30","23"
"400938658","45","10"
"400938659","34","43"
"400938660","19","24"
"400938661","66","21"
"400938662","52","24"
"400938663","21","42"
"400938664","9","7"
"400938665","41","38"
"400938666","24","21"
"400938667","12","31"
"400938668","41","17"
"400938669","20","6"
"400938670","27","28"
"400938671","41","10"
"400938672","14","30"
"400938673","28","7"
"400938674","10","38"
"400938675","30","25"
"400938676","29","31"
"400938887","35","38"
"400938888","38","28"
"400938890","50","58"
"400938892","55","20"
"400938893","30","27"
"400938894","44","31"
"400938895","10","16"
"400941786","22","42"
"400941787","26","14"
"400941788","27","20"
"400941789","37","29"
"400941790","14","34"
"400941791","31","17"
"400941792","58","14"
"400941793","43","14"
"400941794","23","21"
"400941797","16","13"
"400941798","66","42"
"400941799","47","23"
"400941800","29","21"
"400941801","17","21"
"400941802","54","51"
"400941803","43","7"
"400941804","42","32"
"400941805","44","31"
"400941806","44","21"
"400941807","13","16"
"400941809","49","28"
"400941810","31","61"
"400941811","13","20"
"400941813","21","31"
"400941814","31","70"
"400941815","48","45"
"400941816","23","51"
"400941817","10","34"
"400941818","35","22"
"400941819","62","28"
"400941820","63","21"
"400941821","24","28"
"400941822","45","17"
"400941823","30","27"
"400941824","38","42"
"400941825","21","31"
"400941826","28","31"
"400941827","20","14"
"400941828","33","17"
"400941829","28","34"
"400941830","56","26"
"400941831","38","34"
"400941832","33","3"
"400941833","52","27"
"400941834","34","26"
"400941835","14","41"
"400941836","24","31"
"400941837","16","17"
"400941838","38","41"
"400941839","24","28"
"400941840","24","35"
"400941841","43","40"
"400941842","49","24"
"400941843","24","31"
"400941844","19","45"
"400941845","48","20"
"400941846","20","17"
"400941847","66","45"
"400941848","27","20"
"400941849","49","42"
"400941850","24","14"
"400941851","22","21"
"400941852","70","13"
"400941853","22","43"
"400941854","41","38"
"400944818","22","17"
"400944826","10","17"
"400944827","28","6"
"400944828","51","48"
"400944829","20","11"
"400944830","24","13"
"400944831","54","7"
"400944832","12","22"
"400944833","16","44"
"400944834","28","30"
"400944835","34","7"
"400944836","13","20"
"400944837","24","27"
"400944838","48","3"
"400944839","37","28"
"400944840","45","0"
"400944841","23","29"
"400944842","50","56"
"400944843","10","52"
"400944844","51","43"
"400944845","45","10"
"400944846","25","43"
"400944847","21","27"
"400944848","16","21"
"400944849","27","45"
"400944850","45","31"
"400944851","8","19"
"400944852","24","7"
"400944853","20","23"
"400944854","51","17"
"400944855","27","35"
"400944856","37","47"
"400944857","47","3"
"400944858","37","29"
"400944859","33","23"
"400944860","10","34"
"400944861","21","13"
"400944862","21","37"
"400944863","7","27"
"400944864","38","16"
"400944865","31","23"
"400944866","24","21"
"400944867","52","45"
"400944868","17","21"
"400944869","14","19"
"400944870","35","45"
"400944871","27","6"
"400944872","24","19"
"400944873","30","33"
"400944874","17","42"
"400944875","30","12"
"400944876","7","13"
"400944877","52","0"
"400944878","47","34"
"400944879","10","31"
"400944880","50","67"
"400944881","24","34"
"400944882","17","10"
"400944883","62","9"
"400944884","63","14"
"400944885","25","32"
"400944886","28","17"
"400944887","10","24"
"400944888","22","17"
"400944889","47","13"
"400944890","30","27"
"400944891","24","7"
"400944892","59","0"
"400944893","52","3"
"400944894","31","10"
"400944895","38","10"
"400944896","38","31"
"400944897","27","35"
"400944898","24","37"
"400944899","33","10"
"400944900","28","13"
"400944901","14","31"
"400944902","20","27"
"400944903","49","14"
"400944904","23","34"
"400944905","55","3"
"400944986","13","27"
"400944987","34","28"
"400944988","31","3"
"400944989","29","37"
"400944990","23","26"
"400944991","20","15"
"400944992","24","3"
"400944993","68","71"
"400944994","13","14"
"400944995","17","14"
"400944996","13","14"
"400944997","30","48"
"400944998","10","30"
"400944999","48","21"
"400945000","24","14"
"400945001","9","56"
"400945002","48","3"
"400945003","17","48"
"400945004","17","20"
"400945005","30","27"
"400945006","17","58"
"400945007","21","20"
"400945008","16","44"
"400945009","45","28"
"400945010","28","35"
"400945011","56","14"
"400945012","27","17"
"400945013","24","14"
"400945014","38","28"
"400945015","42","30"
"400945016","48","20"
"400945017","38","10"
"400945018","63","17"
"400945019","23","42"
"400945020","37","34"
"400945021","24","27"
"400945022","37","66"
"400945023","35","31"
"400945024","24","40"
"400945025","34","31"
"400945026","24","14"
"400945027","7","28"
"400945028","31","24"
"400945029","31","24"
"400945030","37","10"
"400945031","20","6"
"400945246","62","0"
"400945247","38","14"
"400945248","66","0"
"400945249","41","18"
"400945250","38","17"
"400945251","34","13"
"400945252","40","43"
"400945253","51","13"
"400945254","38","10"
"400945255","27","0"
"400945256","28","14"
"400945257","28","30"
"400945258","23","42"
"400945259","24","28"
"400945260","10","61"
"400945261","28","21"
"400945262","40","24"
"400945263","56","38"
"400945264","21","51"
"400945265","41","21"
"400945266","41","13"
"400945267","7","24"
"400945268","14","27"
"400945269","10","27"
"400945270","35","21"
"400945271","10","41"
"400945272","34","30"
"400945273","14","31"
"400945274","44","42"
"400945275","38","0"
"400945276","23","28"
"400945277","37","26"
"400945278","42","45"
"400945279","24","14"
"400945280","24","27"
"400945281","28","52"
"400945282","3","27"
"400945283","28","45"
"400945284","14","41"
"400945285","42","3"
"400945286","16","26"
"400945287","7","28"
"400945288","41","20"
"400945289","41","14"
"400945290","16","13"
"400945291","10","24"
"400945292","20","13"
"400945293","31","23"
"400945294","7","52"
"400945295","14","28"
"400945296","52","59"
"400945297","21","31"
"400945298","59","14"
"400945299","21","31"
"400945300","44","19"
"400945301","42","14"
"400945302","35","38"
"400945303","38","0"
"400945304","7","13"
"400945305","42","23"
"400945306","38","35"
"400945307","28","17"
"400945308","35","10"
"400945309","20","17"
"400945310","20","30"
"400945311","23","16"
"400953322","30","50"
"400953323","28","38"
"400953324","28","31"
"400953325","30","35"
"400953386","50","3"
"400953387","3","28"
"400953388","41","6"
"400953389","37","14"
"400953390","38","34"
"400953391","42","35"
"400953392","0","34"
"400953393","27","33"
"400953394","14","36"
"400953395","14","30"
"400953396","17","35"
"400953397","42","13"
"400953398","20","27"
"400953399","16","33"
"400953400","49","7"
"400953401","39","37"
"400953402","52","55"
"400953403","24","23"
"400953404","24","7"
"400953405","31","27"
"400953406","20","21"
"400953407","35","28"
"400953408","24","34"
"400953409","27","17"
"400953410","26","19"
"400953411","27","34"
"400953412","48","54"
"400953413","6","24"
"400953414","17","21"
"400953415","23","26"
"400953416","30","21"
"400953417","31","52"
"400954523","10","51"
"400955149","31","28"
"400955150","45","28"
"400955151","62","55"
"400955152","41","17"
"400955153","7","28"
"400955154","17","14"
"400955155","38","3"
"400955156","21","27"
"400955157","41","17"
"400959397","42","17"
"400959398","38","35"
"400966332","20","26"
"400981507","20","24"
"400981508","25","24"
"400982707","27","0"
"400985386","20","37"
"400985387","63","45"
"400985406","40","13"
"400986609","73","33"
"401000149","42","10"
