"Id","HomePoints","AwayPoints"
"400547807","42","13"
"400547808","62","0"
"400547809","25","42"
"400547810","20","24"
"400547811","10","21"
"400547812","24","19"
"400547813","21","16"
"400547814","30","7"
"400547815","27","26"
"400547816","3","40"
"400547817","20","34"
"400547818","15","31"
"400547819","7","30"
"400547820","20","28"
"400547821","45","13"
"400547822","41","33"
"400547823","45","13"
"400547824","24","20"
"400547825","34","9"
"400547826","21","35"
"400547827","35","17"
"400547828","6","3"
"400547829","17","10"
"400547830","23","7"
"400547831","36","24"
"400547832","24","21"
"400547833","20","10"
"400547834","48","16"
"400547835","33","23"
"400547836","38","7"
"400547837","48","14"
"400547838","42","35"
"400547839","55","16"
"400547840","14","34"
"400547841","54","0"
"400547842","70","6"
"400547843","28","32"
"400547844","40","23"
"400547845","26","30"
"400547846","7","41"
"400547847","34","28"
"400547848","17","20"
"400547849","37","40"
"400547850","34","10"
"400547851","28","49"
"400547852","17","20"
"400547853","43","13"
"400547855","30","7"
"400547856","14","20"
"400547857","24","10"
"400547858","33","45"
"400547859","45","35"
"400547860","28","49"
"400547861","58","28"
"400547862","0","23"
"400547863","37","20"
"400547864","45","13"
"400547865","7","28"
"400547866","33","14"
"400547867","37","33"
"400547868","61","58"
"400547869","34","37"
"400547870","31","26"
"400547871","20","27"
"400547872","37","30"
"400547873","34","21"
"400547874","41","27"
"400547875","48","45"
"400547876","42","9"
"400547877","30","31"
"400547878","23","0"
"400547879","10","34"
"400547880","82","27"
"400547881","13","34"
"400547882","48","14"
"400547883","14","59"
"400547884","60","14"
"400547885","30","31"
"400547886","41","20"
"400547887","34","14"
"400547888","14","48"
"400547889","33","16"
"400547890","30","42"
"400547891","7","28"
"400547892","30","34"
"400547893","20","26"
"400547894","44","7"
"400547895","31","34"
"400547896","49","28"
"400547897","10","48"
"400547898","24","37"
"400547899","46","48"
"400547900","51","13"
"400547901","35","38"
"400547902","55","3"
"400547903","38","27"
"400547904","28","17"
"400547905","42","34"
"400547906","44","19"
"400547907","42","35"
"400547908","45","14"
"400547909","27","38"
"400547910","38","28"
"400547911","28","24"
"400547912","55","14"
"400547913","14","30"
"400547914","16","14"
"400547915","33","47"
"400547916","28","10"
"400547917","45","42"
"400547918","27","31"
"400547919","15","37"
"400547920","49","24"
"400547921","45","29"
"400547922","17","56"
"400547923","34","10"
"400547924","7","13"
"400547925","45","23"
"400547926","42","27"
"400547927","23","16"
"400547928","31","23"
"400547929","17","13"
"400547930","10","24"
"400547931","38","31"
"400547932","48","7"
"400547933","51","14"
"400547934","24","26"
"400547935","34","37"
"400547936","52","7"
"400547937","24","52"
"400547938","52","7"
"400547939","19","20"
"400547940","15","37"
"400547941","16","23"
"400547942","38","41"
"400547943","52","14"
"400547944","31","0"
"400547945","34","10"
"400547946","10","26"
"400547947","14","30"
"400547948","18","13"
"400547949","35","11"
"400547950","9","10"
"400547951","42","28"
"400547952","45","7"
"400547953","46","27"
"400547954","73","14"
"400547955","56","14"
"400547956","27","22"
"400547957","31","45"
"400547958","37","49"
"400547959","10","34"
"400547960","42","20"
"400547961","35","24"
"400547962","24","7"
"400547963","24","17"
"400547964","39","38"
"400547965","24","31"
"400547966","24","28"
"400547967","34","24"
"400547968","55","7"
"400547969","31","24"
"400547970","19","55"
"400547971","17","38"
"400547972","42","24"
"400547973","35","14"
"400547974","59","24"
"400547975","24","31"
"400547976","15","23"
"400547977","24","7"
"400547978","6","29"
"400547979","20","14"
"400547980","40","43"
"400547981","14","38"
"400547982","17","34"
"400547983","66","0"
"400547984","56","17"
"400547985","24","31"
"400547986","21","3"
"400547987","48","7"
"400547988","43","34"
"400547989","17","38"
"400547990","30","14"
"400547991","35","13"
"400547992","16","34"
"400547993","38","41"
"400547994","38","25"
"400547995","10","13"
"400547996","24","31"
"400547997","26","24"
"400547998","0","37"
"400547999","45","3"
"400548000","28","24"
"400548001","37","3"
"400548002","68","17"
"400548003","59","31"
"400548004","12","14"
"400548005","27","42"
"400548006","61","7"
"400548007","41","28"
"400548008","48","17"
"400548009","49","0"
"400548010","48","10"
"400548011","24","31"
"400548012","34","3"
"400548013","41","0"
"400548014","20","48"
"400548015","48","7"
"400548016","26","20"
"400548017","47","34"
"400548018","23","26"
"400548019","44","14"
"400548020","50","47"
"400548021","21","42"
"400548022","17","3"
"400548023","38","10"
"400548024","52","12"
"400548025","41","14"
"400548026","42","24"
"400548027","20","19"
"400548028","27","30"
"400548029","17","48"
"400548030","77","3"
"400548031","42","45"
"400548032","21","20"
"400548033","20","34"
"400548034","41","37"
"400548035","45","17"
"400548036","28","41"
"400548037","23","41"
"400548038","27","36"
"400548039","38","10"
"400548040","55","3"
"400548041","14","56"
"400548042","37","31"
"400548043","39","42"
"400548044","9","21"
"400548045","16","13"
"400548046","49","24"
"400548047","56","21"
"400548048","42","35"
"400548049","21","41"
"400548050","13","45"
"400548051","45","38"
"400548052","27","20"
"400548053","34","22"
"400548054","20","30"
"400548055","35","16"
"400548056","20","31"
"400548057","41","21"
"400548058","66","51"
"400548059","45","17"
"400548060","0","34"
"400548061","17","31"
"400548062","28","31"
"400548063","59","10"
"400548064","7","27"
"400548065","42","28"
"400548066","35","14"
"400548067","38","35"
"400548068","31","10"
"400548069","24","40"
"400548070","17","63"
"400548071","17","7"
"400548072","35","27"
"400548073","38","28"
"400548074","41","14"
"400548075","35","17"
"400548076","12","10"
"400548077","52","24"
"400548078","31","13"
"400548079","17","14"
"400548080","35","34"
"400548081","30","27"
"400548082","18","23"
"400548083","45","7"
"400548084","66","67"
"400548085","28","31"
"400548086","76","31"
"400548087","24","21"
"400548088","34","27"
"400548089","24","45"
"400548090","41","0"
"400548091","55","3"
"400548092","20","16"
"400548093","30","10"
"400548094","38","28"
"400548095","31","28"
"400548096","54","20"
"400548097","14","17"
"400548098","47","39"
"400548099","38","41"
"400548100","10","17"
"400548101","65","0"
"400548102","24","49"
"400548103","20","3"
"400548104","13","23"
"400548105","48","7"
"400548106","21","63"
"400548107","20","27"
"400548108","34","48"
"400548109","34","31"
"400548110","33","45"
"400548111","34","23"
"400548112","36","24"
"400548113","45","14"
"400548114","36","7"
"400548115","52","14"
"400548116","42","47"
"400548117","42","28"
"400548118","34","19"
"400548119","35","27"
"400548120","33","24"
"400548121","36","35"
"400548122","31","6"
"400548123","17","14"
"400548124","28","10"
"400548125","19","20"
"400548126","42","41"
"400548127","13","31"
"400548128","37","27"
"400548129","17","34"
"400548130","29","19"
"400548131","17","40"
"400548132","38","42"
"400548133","23","20"
"400548134","39","17"
"400548135","29","32"
"400548136","36","14"
"400548137","51","41"
"400548138","14","26"
"400548139","35","21"
"400548140","14","20"
"400548141","10","3"
"400548142","17","28"
"400548143","42","21"
"400548144","42","35"
"400548145","7","38"
"400548146","10","41"
"400548147","10","27"
"400548148","20","30"
"400548149","37","14"
"400548150","21","35"
"400548151","55","24"
"400548152","27","24"
"400548153","24","10"
"400548154","30","20"
"400548155","51","7"
"400548156","34","27"
"400548157","14","21"
"400548158","30","6"
"400548159","27","20"
"400548161","45","30"
"400548162","20","32"
"400548163","27","24"
"400548164","21","24"
"400548165","24","41"
"400548166","21","41"
"400548167","21","31"
"400548168","16","52"
"400548169","35","13"
"400548170","44","16"
"400548171","17","31"
"400548172","52","13"
"400548173","16","17"
"400548174","28","19"
"400548175","38","7"
"400548177","58","13"
"400548178","38","7"
"400548179","17","12"
"400548180","17","13"
"400548181","37","24"
"400548182","59","27"
"400548183","30","38"
"400548184","24","13"
"400548185","23","58"
"400548186","59","13"
"400548187","13","12"
"400548188","40","20"
"400548189","38","48"
"400548190","49","21"
"400548191","27","24"
"400548192","35","28"
"400548193","48","14"
"400548194","34","9"
"400548195","56","16"
"400548196","21","12"
"400548197","35","38"
"400548198","28","7"
"400548199","28","14"
"400548200","24","35"
"400548201","10","21"
"400548202","34","17"
"400548203","21","14"
"400548204","20","35"
"400548205","30","21"
"400548206","46","51"
"400548207","24","13"
"400548208","28","14"
"400548209","33","10"
"400548210","34","16"
"400548211","24","31"
"400548212","30","27"
"400548213","38","28"
"400548214","14","24"
"400548215","35","31"
"400548216","37","27"
"400548217","16","13"
"400548218","20","10"
"400548219","35","42"
"400548220","20","27"
"400548221","55","30"
"400548222","45","31"
"400548223","18","26"
"400548224","41","31"
"400548225","34","20"
"400548226","6","23"
"400548227","31","38"
"400548228","17","45"
"400548229","14","35"
"400548230","30","14"
"400548231","28","31"
"400548232","21","48"
"400548233","49","60"
"400548234","49","22"
"400548235","38","24"
"400548236","35","21"
"400548237","3","20"
"400548238","45","38"
"400548239","38","29"
"400548240","0","13"
"400548241","28","21"
"400548242","42","23"
"400548243","30","14"
"400548244","14","63"
"400548245","58","20"
"400548246","20","40"
"400548247","37","35"
"400548248","41","7"
"400548249","27","24"
"400548250","50","19"
"400548251","28","21"
"400548252","27","49"
"400548253","36","30"
"400548254","38","7"
"400548255","45","14"
"400548256","56","14"
"400548257","62","13"
"400548258","29","14"
"400548259","45","0"
"400548260","10","13"
"400548261","59","52"
"400548262","55","14"
"400548263","24","38"
"400548264","59","21"
"400548265","35","0"
"400548266","49","45"
"400548267","31","38"
"400548268","45","14"
"400548269","27","62"
"400548270","35","10"
"400548271","59","56"
"400548272","27","28"
"400548273","13","20"
"400548274","24","31"
"400548275","34","38"
"400548276","28","30"
"400548277","31","36"
"400548278","59","60"
"400548279","17","14"
"400548280","34","17"
"400548281","26","28"
"400548282","30","42"
"400548283","7","31"
"400548284","23","29"
"400548285","26","10"
"400548286","56","28"
"400548287","34","36"
"400548288","45","20"
"400548289","41","59"
"400548290","37","59"
"400548291","10","24"
"400548292","24","21"
"400548293","38","14"
"400548294","37","40"
"400548295","17","7"
"400548296","19","16"
"400548297","17","44"
"400548298","23","38"
"400548299","45","16"
"400548300","31","45"
"400548301","38","20"
"400548302","55","31"
"400548303","30","44"
"400548304","27","51"
"400548305","32","39"
"400548306","38","30"
"400548307","27","26"
"400548308","35","27"
"400548309","17","20"
"400548310","10","42"
"400548311","52","31"
"400548312","38","20"
"400548313","44","10"
"400548314","37","13"
"400548315","17","38"
"400548316","42","35"
"400548317","10","31"
"400548318","49","14"
"400548319","34","38"
"400548320","19","47"
"400548321","13","31"
"400548322","35","42"
"400548323","55","44"
"400548324","31","17"
"400548325","21","14"
"400548326","17","24"
"400548327","17","23"
"400548328","48","14"
"400548329","31","7"
"400548330","52","3"
"400548331","55","9"
"400548332","30","0"
"400548333","37","12"
"400548334","21","29"
"400548335","51","0"
"400548336","17","0"
"400548337","34","7"
"400548338","25","20"
"400548339","20","23"
"400548340","50","16"
"400548341","27","34"
"400548342","13","20"
"400548343","31","63"
"400548344","48","0"
"400548345","45","16"
"400548346","38","41"
"400548347","10","34"
"400548348","20","38"
"400548349","31","35"
"400548350","17","10"
"400548351","20","10"
"400548352","42","45"
"400548353","21","16"
"400548354","10","7"
"400548355","31","45"
"400548356","42","35"
"400548357","20","34"
"400548358","24","14"
"400548359","32","45"
"400548360","41","3"
"400548361","34","3"
"400548362","13","42"
"400548363","41","10"
"400548364","59","0"
"400548365","13","14"
"400548366","27","30"
"400548367","48","14"
"400548368","20","35"
"400548369","38","23"
"400548370","0","34"
"400548371","45","10"
"400548372","21","20"
"400548373","41","7"
"400548374","23","17"
"400548375","45","38"
"400548376","9","10"
"400548377","48","31"
"400548378","44","17"
"400548379","63","7"
"400548380","20","21"
"400548381","35","32"
"400548382","35","28"
"400548383","17","7"
"400548384","42","21"
"400548385","66","0"
"400548386","29","34"
"400548387","34","48"
"400548388","36","30"
"400548389","31","0"
"400548390","56","15"
"400548391","3","35"
"400548392","38","35"
"400548393","73","7"
"400548394","56","0"
"400548395","3","41"
"400548396","34","19"
"400548397","73","3"
"400548398","45","21"
"400548400","59","14"
"400548401","38","18"
"400548402","28","52"
"400548403","38","37"
"400548404","28","10"
"400548405","37","10"
"400548406","45","6"
"400548407","65","0"
"400548408","66","0"
"400548409","31","34"
"400548410","83","9"
"400548411","38","31"
"400548412","21","35"
"400548413","35","38"
"400548414","6","28"
"400548416","10","34"
"400548417","22","20"
"400548418","21","47"
"400548419","28","14"
"400548420","34","31"
"400548421","28","36"
"400548422","35","30"
"400548423","48","55"
"400548424","10","52"
"400548425","47","24"
"400548426","41","24"
"400548427","10","34"
"400548428","14","53"
"400548429","30","27"
"400548430","29","17"
"400548431","55","40"
"400548432","31","69"
"400548433","18","22"
"400548435","44","0"
"400548436","28","44"
"400548438","19","9"
"400548439","29","37"
"400548440","31","29"
"400548441","45","10"
"400548442","45","21"
"400548443","25","28"
"400548444","16","44"
"400548445","32","37"
"400548446","52","19"
"400548447","17","34"
"400548448","27","34"
"400548449","24","20"
"400548450","16","35"
"400548452","17","30"
"400548453","40","42"
"400548454","45","28"
"400548455","68","35"
"400548456","31","54"
"400548457","22","16"
"400548458","23","42"
"400548459","49","43"
"400548460","42","31"
"400548461","10","17"
"400548463","64","0"
"400548464","51","14"
"400548465","39","49"
"400550418","34","14"
"400550419","27","13"
"400550420","42","10"
"400550421","45","27"
"400550749","13","16"
"400553383","42","10"
"400560174","47","14"
"400608167","35","37"
"400609055","17","51"
"400609076","51","13"
"400609077","26","23"
"400609096","59","0"
"400609098","13","42"
"400609154","28","14"
"400610177","20","59"
"400610178","42","35"
"400610179","41","42"
"400610180","49","34"
"400610181","30","38"
"400610182","42","3"
"400610197","16","3"
"400610198","38","24"
"400610199","16","17"
"400610200","44","63"
"400610201","33","28"
"400610202","6","21"
"400610203","23","52"
"400610204","30","6"
"400610205","49","48"
"400610206","45","21"
"400610207","33","17"
"400610208","40","6"
"400610209","27","34"
"400610210","31","30"
"400610211","31","36"
"400610212","21","40"
"400610213","34","35"
"400610214","28","31"
"400610215","14","37"
"400610216","24","21"
"400610217","17","33"
"400610218","40","35"
"400610219","34","31"
"400610220","45","42"
"400610221","10","45"
"400610222","35","18"
"400610223","7","31"
"400610224","45","28"
"400610225","55","48"
"400610226","37","45"
"400610227","30","22"
"400610228","28","20"
"400610325","42","20"
