"Id","HomePoints","AwayPoints"
"401112115","70","14"
"401112116","14","48"
"401112117","55","16"
"401112118","27","34"
"401112119","52","14"
"401112120","28","24"
"401112121","16","34"
"401112122","36","52"
"401112123","56","14"
"401112124","21","40"
"401112125","36","30"
"401112126","45","35"
"401112127","34","27"
"401112128","13","20"
"401112129","39","7"
"401112130","13","34"
"401112131","38","41"
"401112132","37","27"
"401112133","31","33"
"401112134","17","20"
"401112135","45","14"
"401112136","13","48"
"401112137","31","42"
"401112138","49","24"
"401112139","45","10"
"401112140","38","3"
"401112141","28","14"
"401112142","17","38"
"401112143","20","13"
"401112144","44","27"
"401112145","42","3"
"401112146","23","31"
"401112147","31","34"
"401112148","38","42"
"401112149","40","17"
"401112150","25","42"
"401112151","24","23"
"401112152","6","24"
"401112153","38","10"
"401112154","34","37"
"401112155","19","10"
"401112156","10","29"
"401112157","24","34"
"401112158","52","0"
"401112159","10","51"
"401112160","38","3"
"401112161","40","31"
"401112162","35","0"
"401112163","28","34"
"401112164","31","38"
"401112165","34","3"
"401112166","34","27"
"401112167","14","39"
"401112168","41","44"
"401112191","38","14"
"401112192","30","0"
"401112193","48","3"
"401112194","10","3"
"401112195","12","17"
"401112196","26","20"
"401112197","0","20"
"401112198","24","22"
"401112199","23","19"
"401112200","24","27"
"401112201","79","0"
"401112202","63","20"
"401112203","20","17"
"401112204","0","59"
"401112205","7","48"
"401112206","40","14"
"401112207","52","10"
"401112208","7","38"
"401112209","73","14"
"401112210","7","54"
"401112212","28","7"
"401112213","51","17"
"401112214","7","10"
"401112215","10","31"
"401112216","34","10"
"401112217","38","0"
"401112218","7","28"
"401112219","44","10"
"401112220","0","27"
"401112221","19","16"
"401112222","40","21"
"401112223","24","21"
"401112224","35","14"
"401112225","52","0"
"401112226","28","21"
"401112227","45","14"
"401112228","27","56"
"401112229","28","21"
"401112230","35","38"
"401112231","35","32"
"401112232","31","38"
"401112233","34","7"
"401112234","7","42"
"401112235","31","26"
"401112236","22","38"
"401112237","17","38"
"401112238","35","21"
"401112239","34","31"
"401112240","44","8"
"401112241","7","48"
"401112242","13","10"
"401112243","31","27"
"401112244","21","37"
"401112245","17","7"
"401112246","30","14"
"401112247","24","15"
"401112248","3","52"
"401112249","22","24"
"401112250","45","6"
"401112251","45","21"
"401112252","42","0"
"401112253","76","5"
"401112254","38","7"
"401112255","21","56"
"401112256","28","17"
"401112257","79","7"
"401112258","45","13"
"401112259","17","10"
"401112260","35","7"
"401112261","27","6"
"401112262","34","31"
"401112263","45","24"
"401112264","48","21"
"401112265","16","30"
"401112266","44","34"
"401112268","61","0"
"401112269","48","0"
"401112430","38","35"
"401112431","31","36"
"401112432","34","6"
"401112433","14","30"
"401112434","0","24"
"401112435","35","28"
"401112436","17","35"
"401112437","52","17"
"401112438","45","13"
"401112439","45","13"
"401112440","45","44"
"401112441","14","10"
"401112442","42","0"
"401112443","28","25"
"401112444","41","0"
"401112445","20","10"
"401112446","31","17"
"401112447","21","41"
"401112448","24","18"
"401112449","6","41"
"401112450","18","41"
"401112451","31","24"
"401112452","24","27"
"401112453","21","38"
"401112454","63","0"
"401112455","24","17"
"401112456","52","10"
"401112457","35","24"
"401112458","17","12"
"401112459","31","34"
"401112460","34","23"
"401112461","35","34"
"401112462","52","33"
"401112463","28","17"
"401112464","49","7"
"401112465","10","45"
"401112466","24","27"
"401112467","20","21"
"401112468","31","13"
"401112469","24","2"
"401112470","17","14"
"401112471","41","3"
"401112472","35","20"
"401112473","41","39"
"401112474","30","33"
"401112475","22","38"
"401112476","35","42"
"401112477","16","10"
"401112478","17","9"
"401112479","45","14"
"401112480","41","23"
"401112481","59","62"
"401112482","34","17"
"401112483","20","27"
"401112484","45","24"
"401112485","10","45"
"401112486","48","14"
"401112487","22","20"
"401112488","21","28"
"401112489","43","41"
"401112490","59","7"
"401112491","20","17"
"401112492","35","17"
"401112493","28","21"
"401112494","12","16"
"401112495","27","58"
"401112496","59","14"
"401112497","10","27"
"401112498","10","20"
"401112499","31","38"
"401112500","44","10"
"401112501","21","20"
"401112502","31","38"
"401112503","10","55"
"401112504","33","28"
"401112505","52","27"
"401112506","36","17"
"401112507","34","27"
"401112508","52","3"
"401112509","6","49"
"401112510","49","12"
"401112511","0","45"
"401112512","20","34"
"401112513","28","26"
"401112514","40","7"
"401112515","39","27"
"401112516","56","34"
"401112517","30","24"
"401112518","56","7"
"401112519","28","0"
"401112520","55","27"
"401112521","39","30"
"401112522","19","26"
"401112523","27","17"
"401112524","10","41"
"401112525","39","30"
"401114153","30","7"
"401114154","19","7"
"401114155","31","34"
"401114156","17","24"
"401114157","38","34"
"401114158","21","3"
"401114159","42","32"
"401114160","26","31"
"401114161","35","34"
"401114162","31","28"
"401114163","24","14"
"401114164","45","38"
"401114165","65","41"
"401114166","20","17"
"401114167","30","35"
"401114168","27","51"
"401114169","41","14"
"401114170","41","31"
"401114171","38","56"
"401114172","34","6"
"401114173","7","35"
"401114174","27","13"
"401114175","19","20"
"401114176","23","17"
"401114177","17","7"
"401114178","17","21"
"401114179","35","0"
"401114180","33","20"
"401114181","17","41"
"401114182","20","24"
"401114183","18","28"
"401114184","52","31"
"401114185","23","30"
"401114186","45","3"
"401114187","41","10"
"401114188","31","35"
"401114189","31","14"
"401114190","16","13"
"401114191","20","14"
"401114192","45","15"
"401114193","77","6"
"401114194","35","3"
"401114195","6","21"
"401114196","31","35"
"401114197","37","35"
"401114198","24","56"
"401114199","24","10"
"401114200","31","28"
"401114201","45","7"
"401114202","28","31"
"401114203","31","48"
"401114204","7","52"
"401114205","7","19"
"401114206","54","53"
"401114207","45","20"
"401114208","45","27"
"401114209","23","13"
"401114210","16","34"
"401114212","24","45"
"401114214","14","23"
"401114215","63","67"
"401114216","49","3"
"401114217","52","35"
"401114218","31","23"
"401114219","30","27"
"401114220","30","23"
"401114221","28","14"
"401114222","30","27"
"401114223","12","30"
"401114224","35","17"
"401114225","31","0"
"401114226","38","13"
"401114227","28","33"
"401114228","58","7"
"401114229","59","17"
"401114230","24","31"
"401114231","49","22"
"401114232","31","13"
"401114233","47","14"
"401114234","52","20"
"401114235","19","45"
"401114236","42","14"
"401114237","24","19"
"401114238","14","7"
"401114240","56","17"
"401114241","51","31"
"401114242","24","21"
"401114243","38","10"
"401114244","36","34"
"401114245","35","7"
"401114246","28","35"
"401114247","56","41"
"401114248","14","20"
"401114249","14","48"
"401114250","20","14"
"401114251","14","7"
"401114252","45","26"
"401114253","49","27"
"401114254","20","31"
"401114255","52","17"
"401114256","30","17"
"401114257","31","41"
"401114258","7","35"
"401114259","33","31"
"401114260","42","47"
"401114261","13","31"
"401114262","43","31"
"401114263","42","7"
"401114264","45","3"
"401114265","35","3"
"401114266","21","37"
"401114267","27","45"
"401114268","20","23"
"401114269","14","52"
"401114270","25","46"
"401114271","21","24"
"401114272","31","13"
"401114273","20","13"
"401114274","44","0"
"401114275","24","13"
"401114276","3","20"
"401114277","35","20"
"401114278","16","26"
"401114279","48","23"
"401114280","28","13"
"401114281","69","21"
"401114282","45","27"
"401114283","31","17"
"401114284","14","33"
"401114285","17","8"
"401114286","30","14"
"401114287","32","17"
"401114288","31","36"
"401114289","45","30"
"401114290","33","30"
"401114291","38","14"
"401114292","31","27"
"401114293","39","38"
"401114294","50","17"
"401114295","3","41"
"401114296","21","42"
"401114297","26","23"
"401114298","6","20"
"401114299","34","20"
"401114300","24","17"
"401114301","24","35"
"401114302","7","20"
"401114303","52","26"
"401114304","21","28"
"401114305","37","7"
"401114306","52","17"
"401114307","23","24"
"401114308","37","2"
"401114309","31","10"
"401114310","28","31"
"401114311","17","36"
"401114312","37","10"
"401114313","24","13"
"401114314","26","40"
"401114315","20","14"
"401114316","38","17"
"401114317","20","14"
"401114318","10","28"
"401114319","44","35"
"401114320","22","38"
"401114321","30","27"
"401114322","34","17"
"401114323","41","27"
"401114324","31","26"
"401114325","21","26"
"401114326","16","30"
"401114327","52","21"
"401114328","33","42"
"401114329","28","21"
"401114330","29","34"
"401114331","17","13"
"401114332","63","7"
"401114333","47","6"
"401114334","52","31"
"401114335","31","7"
"401114336","66","14"
"401114337","52","0"
"401114338","52","20"
"401114339","10","31"
"401114340","55","52"
"401114341","17","30"
"401114342","13","20"
"401114343","42","28"
"401114344","41","7"
"401114345","41","28"
"401114346","49","28"
"401114347","35","14"
"401114348","35","17"
"401114349","62","27"
"401114350","17","10"
"401114351","59","44"
"401114352","21","63"
"401114353","31","24"
"401114354","20","45"
"401114355","28","62"
"401114356","37","29"
"401114357","35","56"
"401114358","24","56"
"401116697","19","7"
"401117213","28","21"
"401117214","27","23"
"401117215","28","25"
"401117216","14","42"
"401117217","42","10"
"401117218","13","3"
"401117493","35","18"
"401117494","48","7"
"401117495","39","31"
"401117496","6","0"
"401117497","56","23"
"401117498","38","13"
"401117499","62","7"
"401117500","14","23"
"401117501","16","34"
"401117502","17","43"
"401117503","45","10"
"401117504","21","16"
"401117505","19","13"
"401117506","30","19"
"401117507","35","41"
"401117508","17","23"
"401117509","24","21"
"401117510","34","20"
"401117511","35","16"
"401117512","41","24"
"401117513","34","24"
"401117514","53","17"
"401117515","3","54"
"401117516","34","25"
"401117517","13","38"
"401117518","10","24"
"401117519","32","21"
"401117520","43","24"
"401117521","59","37"
"401117522","21","35"
"401117523","26","22"
"401117524","41","38"
"401117525","26","56"
"401117526","23","10"
"401117527","36","10"
"401117528","56","27"
"401117529","17","27"
"401117530","31","7"
"401117531","31","41"
"401117532","31","45"
"401117533","31","3"
"401117534","17","20"
"401117535","42","52"
"401117536","21","10"
"401117537","38","41"
"401117538","37","17"
"401117540","35","37"
"401117541","20","17"
"401117542","13","17"
"401117543","42","40"
"401117544","21","38"
"401117545","42","9"
"401117546","26","21"
"401117547","17","7"
"401117548","7","21"
"401117549","21","56"
"401117550","17","7"
"401117551","28","35"
"401117552","14","11"
"401117553","38","35"
"401117554","24","31"
"401117555","25","38"
"401117556","20","6"
"401117557","17","16"
"401117558","30","33"
"401117853","62","0"
"401117854","24","14"
"401117855","24","21"
"401117856","0","49"
"401117857","45","7"
"401117858","30","37"
"401117859","56","12"
"401117860","48","9"
"401117861","37","17"
"401117862","55","24"
"401117863","35","13"
"401117864","42","10"
"401117865","6","42"
"401117866","55","16"
"401117867","47","17"
"401117868","58","6"
"401117869","38","31"
"401117870","38","22"
"401117871","35","23"
"401117872","56","21"
"401117873","21","48"
"401117874","17","27"
"401117875","27","24"
"401117876","22","48"
"401117877","33","52"
"401117878","43","37"
"401117879","23","38"
"401117880","49","7"
"401117881","30","28"
"401117882","17","45"
"401117883","35","3"
"401117884","41","28"
"401117885","24","13"
"401117886","17","24"
"401117887","45","21"
"401117888","47","17"
"401117889","31","34"
"401117890","41","38"
"401117891","21","63"
"401117892","20","45"
"401117893","41","42"
"401117894","10","56"
"401117895","44","29"
"401117896","43","46"
"401117897","54","48"
"401117898","38","26"
"401117899","7","17"
"401117900","34","31"
"401117901","48","3"
"401117902","59","51"
"401117903","17","20"
"401117904","27","45"
"401117905","29","21"
"401117906","31","34"
"401117907","15","13"
"401117908","24","31"
"401117909","10","49"
"401117910","14","24"
"401117911","35","28"
"401117912","34","7"
"401117913","34","24"
"401117914","49","17"
"401117915","24","49"
"401117916","41","56"
"401117917","37","20"
"401119253","38","21"
"401119254","46","3"
"401119255","38","10"
"401119256","23","30"
"401119257","24","10"
"401119258","48","13"
"401119259","41","20"
"401119260","57","29"
"401119261","26","23"
"401119262","48","17"
"401119263","45","24"
"401119264","57","10"
"401119265","45","0"
"401119266","62","20"
"401119267","34","29"
"401119268","25","45"
"401119269","7","35"
"401119270","34","20"
"401119271","31","15"
"401119272","20","27"
"401119273","42","16"
"401119274","20","21"
"401119275","31","24"
"401119276","23","29"
"401119277","3","26"
"401119278","38","16"
"401119279","36","39"
"401119280","20","7"
"401119281","0","21"
"401119282","20","38"
"401119283","45","38"
"401119284","27","24"
"401119285","52","14"
"401119286","34","27"
"401119287","49","0"
"401119288","49","10"
"401119289","43","20"
"401119290","37","34"
"401119291","16","23"
"401119292","21","34"
"401119293","35","6"
"401119294","14","43"
"401119295","48","10"
"401119296","35","31"
"401119297","35","33"
"401119298","21","24"
"401119299","14","42"
"401119300","34","37"
"401119301","44","3"
"401119302","28","31"
"401119303","30","27"
"401119304","44","45"
"401119305","17","45"
"401119306","24","66"
"401119307","20","17"
"401119308","49","30"
"401119309","41","38"
"401119310","3","52"
"401119311","17","14"
"401119312","49","7"
"401119313","26","34"
"401119314","41","27"
"401119315","49","7"
"401121934","42","7"
"401121935","43","14"
"401121936","26","18"
"401121937","48","42"
"401121938","37","14"
"401121939","46","7"
"401121940","77","6"
"401121941","41","28"
"401121942","37","34"
"401121943","56","37"
"401121944","43","50"
"401121945","24","37"
"401121946","30","17"
"401121947","24","3"
"401121948","17","20"
"401121949","52","38"
"401121950","7","17"
"401121951","14","24"
"401121952","21","31"
"401121953","37","13"
"401121954","20","37"
"401121955","52","7"
"401121956","30","27"
"401121957","3","30"
"401121958","38","14"
"401121959","52","33"
"401121960","21","24"
"401121961","41","48"
"401121962","36","35"
"401121963","31","3"
"401121964","7","48"
"401121965","49","28"
"401121966","45","31"
"401121967","30","28"
"401121968","27","56"
"401121969","28","27"
"401121970","51","29"
"401121971","27","37"
"401121972","27","63"
"401121973","35","13"
"401121974","38","33"
"401121975","45","42"
"401121976","28","15"
"401121977","53","3"
"401121978","13","48"
"401121979","34","30"
"401121980","24","21"
"401121981","38","10"
"401121982","31","30"
"401128468","31","9"
"401132973","37","15"
"401132974","30","23"
"401132975","62","17"
"401132976","29","24"
"401132979","31","10"
"401132980","49","6"
"401132981","37","10"
"401132982","21","26"
"401132983","21","34"
"401132984","45","38"
"401135260","9","31"
"401135261","51","41"
"401135263","48","11"
"401135264","52","28"
"401135265","34","26"
"401135266","38","7"
"401135267","17","31"
"401135268","25","48"
"401135269","34","38"
"401135270","0","14"
"401135271","30","34"
"401135272","13","55"
"401135273","21","27"
"401135274","24","21"
"401135275","21","31"
"401135276","9","33"
"401135277","53","39"
"401135278","63","28"
"401135279","23","29"
"401135280","20","23"
"401135281","38","28"
"401135282","28","36"
"401135283","37","30"
"401135284","17","20"
"401135285","38","10"
"401135286","35","16"
"401135287","24","31"
"401135288","27","28"
"401135289","14","26"
"401135290","38","6"
"401135291","23","22"
"401135292","21","30"
"401135293","30","13"
"401135294","17","27"
"401135295","42","25"
"401135910","49","28"
"401136253","49","24"
"401136254","20","35"
"401136255","20","14"
"401147693","16","23"
"401147695","17","38"
"401183793","22","44"
