"Id","HomePoints","AwayPoints"
"400763401","38","41"
"400763402","34","0"
"400763403","38","3"
"400763404","41","3"
"400763406","59","45"
"400763407","44","0"
"400763408","66","31"
"400763409","17","31"
"400763410","23","55"
"400763411","32","8"
"400763412","70","7"
"400763413","42","28"
"400763414","3","30"
"400763415","69","20"
"400763416","41","17"
"400763417","39","33"
"400763418","52","38"
"400763419","69","14"
"400763420","56","37"
"400763421","30","23"
"400763422","70","17"
"400763423","27","14"
"400763424","27","30"
"400763425","52","55"
"400763426","45","6"
"400763427","38","13"
"400763428","44","24"
"400763429","36","34"
"400763430","50","7"
"400763431","63","35"
"400763432","7","66"
"400763433","45","52"
"400763434","24","17"
"400763435","66","31"
"400763436","26","33"
"400763437","62","38"
"400763438","21","45"
"400763439","20","30"
"400763440","0","55"
"400763441","45","27"
"400763442","63","27"
"400763443","58","10"
"400763444","23","9"
"400763445","40","10"
"400763446","24","0"
"400763447","7","62"
"400763448","53","70"
"400763449","24","31"
"400763450","52","16"
"400763451","49","29"
"400763452","59","20"
"400763453","31","26"
"400763454","34","44"
"400763455","31","35"
"400763456","23","17"
"400763457","59","44"
"400763458","38","20"
"400763459","0","49"
"400763460","38","35"
"400763461","30","29"
"400763462","35","45"
"400763463","45","48"
"400763464","28","21"
"400763465","14","45"
"400763466","23","58"
"400763467","30","6"
"400763468","17","23"
"400763469","24","23"
"400763470","24","37"
"400763472","48","47"
"400763473","31","14"
"400763494","50","21"
"400763495","28","33"
"400763496","63","13"
"400763497","27","10"
"400763498","41","31"
"400763499","20","23"
"400763500","44","0"
"400763501","36","22"
"400763502","27","48"
"400763503","48","9"
"400763504","41","0"
"400763505","38","0"
"400763506","27","14"
"400763507","38","14"
"400763508","58","0"
"400763509","38","35"
"400763510","35","17"
"400763511","28","7"
"400763512","35","21"
"400763513","10","7"
"400763514","20","13"
"400763515","28","3"
"400763516","28","3"
"400763517","27","25"
"400763518","62","16"
"400763519","31","0"
"400763520","30","10"
"400763521","27","24"
"400763522","36","28"
"400763523","24","19"
"400763524","38","12"
"400763525","37","21"
"400763526","28","35"
"400763527","28","0"
"400763528","14","13"
"400763529","27","34"
"400763530","0","28"
"400763531","24","21"
"400763532","27","0"
"400763533","6","10"
"400763534","29","20"
"400763535","38","0"
"400763536","21","23"
"400763537","49","28"
"400763538","29","7"
"400763539","13","41"
"400763540","24","31"
"400763541","52","55"
"400763542","23","27"
"400763543","25","48"
"400763544","10","40"
"400763545","38","10"
"400763546","24","7"
"400763547","13","24"
"400763548","30","31"
"400763549","52","26"
"400763550","28","30"
"400763551","7","49"
"400763552","31","15"
"400763553","26","29"
"400763554","39","0"
"400763555","55","45"
"400763556","48","10"
"400763557","27","35"
"400763558","24","31"
"400763559","49","16"
"400763560","39","38"
"400763561","23","21"
"400763562","28","14"
"400763563","14","48"
"400763564","3","28"
"400763565","41","48"
"400763566","40","35"
"400763567","24","7"
"400763568","21","14"
"400763569","14","31"
"400763570","40","20"
"400763571","28","47"
"400763572","32","23"
"400763573","14","17"
"400763574","16","28"
"400763575","7","13"
"400763576","20","28"
"400763577","14","24"
"400763578","13","42"
"400763579","55","16"
"400763580","21","31"
"400763581","36","54"
"400763582","41","46"
"400763583","62","27"
"400763584","41","24"
"400763585","20","24"
"400763587","20","23"
"400763588","34","38"
"400763589","62","15"
"400763590","70","14"
"400763591","56","16"
"400763592","47","44"
"400763593","14","15"
"400763594","34","10"
"400763595","21","10"
"400763596","24","10"
"400763597","31","13"
"400763598","52","6"
"400763599","41","38"
"400763600","15","33"
"400763601","39","14"
"400763602","45","7"
"400763603","73","14"
"400763604","47","50"
"400763605","24","38"
"400763606","50","56"
"400763607","7","17"
"400763608","29","36"
"400763609","27","17"
"400763610","0","49"
"400763611","27","17"
"400763612","31","33"
"400763613","56","14"
"400763614","3","37"
"400763615","43","14"
"400763616","27","7"
"400763617","10","49"
"400763618","49","14"
"400763619","6","25"
"400763620","24","14"
"400763621","26","27"
"400763622","52","12"
"400763623","31","10"
"400763624","7","66"
"400763625","31","34"
"400763626","58","28"
"400763627","17","33"
"400763628","42","34"
"400763629","28","55"
"400763630","37","34"
"400763631","32","10"
"400763632","10","44"
"400763633","41","12"
"400763634","45","16"
"400763635","30","13"
"400763636","27","17"
"400763637","10","34"
"400763638","31","17"
"400763639","30","23"
"400763640","30","55"
"400763641","17","42"
"400763642","34","13"
"400763643","48","31"
"400763644","56","13"
"400763645","27","24"
"400763646","24","21"
"400763647","31","36"
"400763648","35","19"
"400763649","27","30"
"400763650","17","24"
"400763651","52","0"
"400763652","31","21"
"400763653","10","65"
"400763654","7","63"
"400763655","41","7"
"400763656","56","31"
"400763657","15","17"
"400763658","34","24"
"400763659","24","58"
"400763660","17","20"
"400763661","31","33"
"400763662","27","7"
"400763663","7","42"
"400763664","49","28"
"400764854","20","15"
"400764855","21","56"
"400764856","52","10"
"400764857","28","20"
"400764858","52","24"
"400764859","63","7"
"400764860","48","10"
"400764861","51","3"
"400764862","26","34"
"400764863","21","40"
"400764864","41","44"
"400764865","33","37"
"400764866","45","21"
"400764867","38","7"
"400764868","15","16"
"400764869","23","25"
"400764870","53","46"
"400764871","18","28"
"400764872","59","14"
"400764873","34","23"
"400764874","30","13"
"400764875","17","24"
"400764876","33","11"
"400764877","23","49"
"400764878","45","31"
"400764879","24","38"
"400764880","49","28"
"400764881","45","38"
"400764882","49","10"
"400764883","34","24"
"400764884","13","40"
"400764885","7","42"
"400764886","38","24"
"400764887","20","28"
"400764888","30","17"
"400764889","30","16"
"400764890","14","24"
"400764891","42","66"
"400764892","37","13"
"400764893","31","14"
"400764894","38","14"
"400764895","10","59"
"400764896","31","13"
"400764897","52","7"
"400764898","41","13"
"400764899","29","17"
"400764900","31","40"
"400764901","40","60"
"400764902","17","22"
"400764903","33","30"
"400764904","20","45"
"400764905","3","7"
"400764906","45","30"
"400764907","49","38"
"400764908","35","34"
"400764909","55","14"
"400764910","44","23"
"400764911","7","44"
"400764912","65","27"
"400764913","20","17"
"400764914","49","21"
"400764915","31","12"
"400764916","21","44"
"400764917","52","31"
"400764918","3","44"
"400764919","16","19"
"400764920","63","0"
"400764921","27","3"
"400764922","34","45"
"400768337","45","48"
"400785063","20","16"
"400787107","28","20"
"400787108","31","17"
"400787109","43","13"
"400787110","12","9"
"400787111","63","7"
"400787112","65","13"
"400787114","66","0"
"400787115","38","30"
"400787116","13","24"
"400787117","37","16"
"400787118","35","24"
"400787119","29","48"
"400787120","52","0"
"400787241","34","10"
"400787242","47","27"
"400787243","27","34"
"400787244","49","23"
"400787245","21","24"
"400787246","28","38"
"400787247","80","8"
"400787248","55","0"
"400787249","33","18"
"400787250","21","7"
"400787251","17","23"
"400787252","38","29"
"400787253","31","13"
"400787254","31","17"
"400787255","10","41"
"400787256","14","56"
"400787257","14","28"
"400787258","35","17"
"400787259","27","33"
"400787260","38","23"
"400787262","28","27"
"400787264","28","21"
"400787265","7","30"
"400787266","42","14"
"400787267","34","14"
"400787268","30","20"
"400787269","31","21"
"400787271","7","58"
"400787272","27","55"
"400787273","17","41"
"400787275","7","26"
"400787277","41","21"
"400787278","14","13"
"400787280","35","28"
"400787281","24","31"
"400787282","49","35"
"400787283","14","42"
"400787284","37","34"
"400787285","38","3"
"400787287","21","28"
"400787288","52","10"
"400787289","23","42"
"400787290","31","27"
"400787291","14","52"
"400787292","47","35"
"400787294","31","34"
"400787295","28","26"
"400787296","31","14"
"400787297","28","51"
"400787298","35","28"
"400787299","48","36"
"400787302","28","45"
"400787303","51","14"
"400787304","26","7"
"400787305","45","13"
"400787306","31","10"
"400787307","57","26"
"400787308","43","17"
"400787309","35","14"
"400787310","52","9"
"400787311","17","28"
"400787312","52","20"
"400787313","14","35"
"400787314","37","7"
"400787315","29","19"
"400787316","12","14"
"400787317","10","24"
"400787318","22","28"
"400787319","20","14"
"400787320","38","7"
"400787321","62","38"
"400787322","21","47"
"400787323","41","39"
"400787324","59","41"
"400787325","34","3"
"400787326","10","15"
"400787327","12","45"
"400787328","14","49"
"400787329","19","31"
"400787330","63","20"
"400787331","59","10"
"400787332","51","14"
"400787333","41","17"
"400787334","0","48"
"400787335","49","21"
"400787336","21","23"
"400787337","35","13"
"400787338","35","51"
"400787339","28","58"
"400787340","24","29"
"400787341","6","14"
"400787342","20","10"
"400787343","27","32"
"400787344","62","24"
"400787345","17","18"
"400787346","54","7"
"400787347","28","13"
"400787348","13","17"
"400787349","27","0"
"400787350","23","28"
"400787351","30","41"
"400787352","27","41"
"400787353","28","37"
"400787354","17","28"
"400787355","48","31"
"400787356","28","44"
"400787357","14","27"
"400787358","27","19"
"400787359","13","20"
"400787360","42","21"
"400787361","10","48"
"400787362","21","26"
"400787363","30","35"
"400787364","35","28"
"400787365","26","31"
"400787366","20","0"
"400787412","49","0"
"400787414","33","23"
"400787415","32","34"
"400787416","44","17"
"400787417","47","0"
"400787418","63","24"
"400787419","44","16"
"400787420","70","7"
"400787429","70","6"
"400787441","48","13"
"400787442","41","38"
"400787443","20","44"
"400787444","49","35"
"400787445","31","51"
"400787446","33","41"
"400787447","18","24"
"400787448","3","37"
"400787449","49","27"
"400787450","31","49"
"400787451","14","59"
"400787452","56","26"
"400787453","16","19"
"400787454","37","27"
"400787455","31","13"
"400787456","27","13"
"400787457","7","52"
"400787458","36","18"
"400787459","37","13"
"400787460","44","41"
"400787461","48","34"
"400787462","55","48"
"400787463","30","24"
"400787464","27","40"
"400787465","21","23"
"400787466","52","45"
"400787467","51","14"
"400787468","21","31"
"400787469","32","25"
"400787470","20","47"
"400787471","21","59"
"400787472","10","45"
"400787473","19","41"
"400787474","16","3"
"400787475","24","10"
"400787476","34","37"
"400787477","31","21"
"400787478","28","7"
"400787479","28","52"
"400787480","55","17"
"400787481","38","31"
"400787482","27","34"
"400787483","55","17"
"400787484","7","34"
"400787485","17","41"
"400787486","42","35"
"400787981","24","14"
"400790881","30","37"
"400790882","52","26"
"400790883","31","28"
"400790884","48","14"
"400790885","58","27"
"400790886","16","30"
"400790887","16","17"
"400790888","23","40"
"400791346","37","3"
"400792601","34","14"
"400799923","34","13"
"400834350","59","30"
"400835430","52","3"
"400852668","37","45"
"400852672","45","28"
"400852675","27","24"
"400852676","45","37"
"400852677","41","22"
"400852678","24","13"
"400852680","14","34"
"400852681","29","15"
"400852682","13","16"
"400852683","16","27"
"400852684","35","28"
"400852685","31","29"
"400852686","47","28"
"400852687","35","45"
"400852708","21","23"
"400852709","32","17"
"400852710","7","55"
"400852711","27","58"
"400852713","45","31"
"400852714","7","42"
"400852715","16","10"
"400852716","20","14"
"400852717","31","44"
"400852718","44","41"
"400852719","55","52"
"400852720","37","29"
"400852721","44","28"
"400852722","21","14"
"400852723","36","55"
"400852724","49","38"
"400852725","23","28"
"400852726","27","56"
"400852727","10","31"
"400852728","51","28"
"400852729","27","21"
"400852730","23","21"
"400852731","24","38"
"400852732","38","0"
"400852733","37","17"
"400852734","45","6"
"400852735","7","41"
"400852736","44","28"
"400852737","16","45"
"400852738","48","20"
"400852739","24","17"
"400852740","45","23"
"400852741","47","41"
"400852742","42","43"
"400852743","40","45"
