"Id","HomePoints","AwayPoints"
"400869016","13","24"
"400869017","6","13"
"400869018","30","49"
"400869020","20","13"
"400869021","14","38"
"400869022","14","28"
"400869023","45","38"
"400869024","34","30"
"400869025","40","14"
"400869026","16","17"
"400869027","45","10"
"400869028","10","49"
"400869029","33","14"
"400869030","56","3"
"400869031","40","38"
"400869032","38","21"
"400869033","45","51"
"400869034","35","17"
"400869035","10","24"
"400869036","29","40"
"400869037","56","41"
"400869038","21","35"
"400869039","24","21"
"400869040","52","10"
"400869041","31","10"
"400869042","23","16"
"400869043","24","27"
"400869044","0","10"
"400869045","37","27"
"400869046","35","28"
"400869047","31","21"
"400869048","55","0"
"400869049","51","3"
"400869050","10","38"
"400869051","20","7"
"400869052","13","7"
"400869053","26","17"
"400869054","49","36"
"400869055","28","29"
"400869056","31","3"
"400869057","55","0"
"400869059","35","21"
"400869060","49","13"
"400869062","42","58"
"400869063","44","31"
"400869064","63","37"
"400869065","23","10"
"400869066","38","17"
"400869067","39","54"
"400869068","30","12"
"400869069","31","13"
"400869070","27","28"
"400869071","38","41"
"400869072","20","55"
"400869073","28","24"
"400869074","56","7"
"400869075","45","34"
"400869090","51","31"
"400869091","24","0"
"400869092","30","23"
"400869093","44","7"
"400869094","26","13"
"400869095","44","13"
"400869096","53","28"
"400869097","48","13"
"400869098","42","45"
"400869099","31","21"
"400869100","68","55"
"400869101","45","7"
"400869102","42","21"
"400869103","56","7"
"400869104","44","26"
"400869105","59","14"
"400869106","31","28"
"400869107","45","40"
"400869108","47","28"
"400869109","28","32"
"400869110","27","10"
"400869111","45","28"
"400869112","17","34"
"400869113","35","32"
"400869114","37","7"
"400869115","41","3"
"400869116","56","6"
"400869117","50","43"
"400869118","31","27"
"400869119","28","35"
"400869120","51","41"
"400869121","13","22"
"400869122","38","41"
"400869123","24","38"
"400869124","44","6"
"400869125","45","24"
"400869126","41","20"
"400869127","47","6"
"400869128","28","23"
"400869129","51","33"
"400869130","36","23"
"400869131","23","20"
"400869132","21","17"
"400869133","21","70"
"400869134","47","44"
"400869135","16","42"
"400869136","14","48"
"400869137","40","16"
"400869138","27","21"
"400869139","14","19"
"400869140","52","49"
"400869141","32","37"
"400869142","45","52"
"400869143","5","10"
"400869144","41","17"
"400869145","45","24"
"400869146","10","34"
"400869147","54","35"
"400869148","24","31"
"400869149","31","35"
"400869150","20","10"
"400869151","69","7"
"400869152","45","20"
"400869153","26","15"
"400869154","27","66"
"400869155","26","49"
"400869156","24","49"
"400869157","13","26"
"400869158","38","24"
"400869159","27","52"
"400869160","56","21"
"400869161","42","17"
"400869162","44","18"
"400869163","14","36"
"400869164","38","24"
"400869165","28","30"
"400869166","31","45"
"400869167","56","35"
"400869168","17","45"
"400869169","36","10"
"400869170","27","22"
"400869171","34","24"
"400869172","41","17"
"400869173","45","6"
"400869174","63","13"
"400869175","37","21"
"400869176","10","45"
"400869177","48","21"
"400869178","40","34"
"400869179","43","10"
"400869180","63","3"
"400869181","30","27"
"400869182","31","0"
"400869183","45","10"
"400869184","48","14"
"400869185","23","14"
"400869186","32","31"
"400869187","52","17"
"400869188","31","3"
"400869189","41","36"
"400869190","66","35"
"400869191","47","21"
"400869192","37","28"
"400869193","34","20"
"400869194","45","22"
"400869195","52","17"
"400869196","38","14"
"400869197","28","42"
"400869198","44","21"
"400869199","20","27"
"400869200","31","24"
"400869201","27","24"
"400869202","41","48"
"400869203","24","14"
"400869204","44","10"
"400869205","30","33"
"400869206","28","14"
"400869207","21","10"
"400869208","17","38"
"400869209","48","41"
"400869210","45","20"
"400869211","38","17"
"400869212","42","24"
"400869213","35","26"
"400869214","21","49"
"400869215","31","24"
"400869216","27","22"
"400869217","17","34"
"400869218","26","7"
"400869219","40","45"
"400869220","28","23"
"400869221","3","17"
"400869222","38","41"
"400869223","14","10"
"400869224","28","27"
"400869225","27","34"
"400869226","23","42"
"400869227","59","17"
"400869228","38","20"
"400869229","34","42"
"400869230","42","3"
"400869231","21","31"
"400869232","30","28"
"400869233","21","28"
"400869234","13","40"
"400869235","30","24"
"400869236","45","31"
"400869237","37","0"
"400869238","35","26"
"400869239","52","28"
"400869240","55","0"
"400869241","49","46"
"400869242","16","52"
"400869243","21","24"
"400869244","69","66"
"400869245","16","46"
"400869246","42","25"
"400869247","38","41"
"400869248","49","31"
"400869249","38","37"
"400869250","34","33"
"400869251","13","14"
"400869252","27","20"
"400869253","31","63"
"400869254","56","35"
"400869255","14","16"
"400869256","10","45"
"400869257","49","3"
"400869258","21","31"
"400869259","16","22"
"400869260","77","10"
"400869261","33","13"
"400869262","45","21"
"400869263","61","14"
"400869264","54","56"
"400869265","10","31"
"400869266","47","24"
"400869267","21","22"
"400869268","54","10"
"400869269","30","20"
"400869270","27","30"
"400869271","17","21"
"400869272","45","3"
"400869273","48","17"
"400869274","36","39"
"400869275","70","21"
"400869276","27","26"
"400869277","21","37"
"400869278","38","65"
"400869279","41","14"
"400869280","19","37"
"400869281","21","41"
"400869282","27","7"
"400869283","24","31"
"400869284","10","34"
"400869285","38","45"
"400869286","27","31"
"400869287","77","3"
"400869288","49","35"
"400869289","37","21"
"400869290","49","31"
"400869291","27","20"
"400869292","23","28"
"400869293","27","31"
"400869294","35","3"
"400869295","25","28"
"400869296","7","17"
"400869297","24","31"
"400869298","10","49"
"400869299","24","21"
"400869300","30","24"
"400869301","20","44"
"400869302","35","13"
"400869303","45","30"
"400869304","20","35"
"400869305","21","31"
"400869306","42","35"
"400869307","28","34"
"400869308","20","27"
"400869309","18","14"
"400869310","0","41"
"400869311","25","35"
"400869312","44","7"
"400869313","31","17"
"400869314","45","31"
"400869315","10","14"
"400869316","26","40"
"400869317","41","20"
"400869318","26","31"
"400869319","24","27"
"400869320","45","20"
"400869321","20","52"
"400869322","17","48"
"400869323","34","10"
"400869324","37","17"
"400869325","41","48"
"400869326","21","37"
"400869327","28","38"
"400869328","24","31"
"400869329","24","35"
"400869330","42","7"
"400869331","27","20"
"400869332","37","19"
"400869333","24","31"
"400869334","38","0"
"400869335","9","3"
"400869336","21","20"
"400869337","26","21"
"400869338","27","19"
"400869339","21","31"
"400869340","55","35"
"400869341","70","14"
"400869342","13","34"
"400869343","38","30"
"400869344","55","0"
"400869345","21","34"
"400869346","54","21"
"400869347","46","14"
"400869348","38","22"
"400869349","26","13"
"400869350","47","14"
"400869351","14","41"
"400869352","53","24"
"400869353","62","0"
"400869354","41","20"
"400869355","31","7"
"400869356","56","0"
"400869357","41","7"
"400869358","63","7"
"400869359","59","45"
"400869360","49","22"
"400869361","10","38"
"400869362","31","37"
"400869363","48","20"
"400869364","14","53"
"400869365","38","34"
"400869366","28","59"
"400869367","35","42"
"400869368","33","19"
"400869369","7","34"
"400869370","17","52"
"400869371","33","31"
"400869372","28","7"
"400869373","43","27"
"400869374","13","30"
"400869375","44","28"
"400869376","50","3"
"400869377","23","28"
"400869378","21","35"
"400869379","55","52"
"400869380","38","21"
"400869381","55","32"
"400869382","26","27"
"400869383","27","21"
"400869384","43","44"
"400869385","13","14"
"400869386","24","27"
"400869387","24","44"
"400869388","59","24"
"400869389","65","44"
"400869390","49","52"
"400869391","35","42"
"400869392","3","52"
"400869393","61","16"
"400869394","24","14"
"400869395","31","17"
"400869396","21","31"
"400869397","27","38"
"400869398","49","21"
"400869399","25","42"
"400869400","24","45"
"400869401","38","14"
"400869402","42","10"
"400869403","25","45"
"400869404","21","22"
"400869405","35","31"
"400869406","63","35"
"400869407","42","17"
"400869408","45","7"
"400869409","51","35"
"400869410","31","38"
"400869411","31","14"
"400869412","24","42"
"400869413","29","23"
"400869414","44","24"
"400869415","33","14"
"400869416","42","28"
"400869417","77","56"
"400869418","39","24"
"400869419","6","60"
"400869420","52","24"
"400869421","7","3"
"400869422","48","14"
"400869423","33","7"
"400869424","14","17"
"400869425","49","6"
"400869426","28","7"
"400869427","20","37"
"400869428","36","13"
"400869429","28","62"
"400869430","30","24"
"400869431","14","24"
"400869432","52","8"
"400869433","35","10"
"400869434","23","48"
"400869435","33","30"
"400869436","42","39"
"400869437","49","0"
"400869438","59","0"
"400869439","24","13"
"400869440","63","20"
"400869441","56","28"
"400869442","45","38"
"400869443","20","45"
"400869444","13","10"
"400869445","38","21"
"400869446","7","26"
"400869447","42","10"
"400869448","35","55"
"400869449","37","36"
"400869450","24","31"
"400869451","54","17"
"400869452","28","33"
"400869453","42","36"
"400869454","20","34"
"400869455","35","37"
"400869456","33","16"
"400869457","10","56"
"400869458","37","34"
"400869459","3","34"
"400869460","28","9"
"400869461","24","14"
"400869462","24","17"
"400869463","17","6"
"400869464","35","24"
"400869465","31","45"
"400869466","31","17"
"400869467","37","16"
"400869468","20","28"
"400869469","54","13"
"400869470","14","35"
"400869471","36","39"
"400869472","14","21"
"400869473","34","37"
"400869474","38","35"
"400869475","25","32"
"400869476","7","52"
"400869477","54","0"
"400869478","21","24"
"400869479","20","24"
"400869480","48","20"
"400869481","51","28"
"400869482","27","20"
"400869483","28","27"
"400869484","45","7"
"400869485","42","43"
"400869486","20","30"
"400869487","44","12"
"400869488","20","35"
"400869490","30","0"
"400869491","13","35"
"400869492","56","14"
"400869493","14","45"
"400869494","31","17"
"400869495","13","27"
"400869496","41","7"
"400869497","21","28"
"400869498","14","17"
"400869499","40","21"
"400869500","76","61"
"400869501","52","10"
"400869502","28","7"
"400869503","24","21"
"400869504","38","0"
"400869505","52","7"
"400869506","56","20"
"400869507","33","23"
"400869508","35","17"
"400869509","52","16"
"400869510","51","14"
"400869511","20","38"
"400869512","28","24"
"400869513","38","0"
"400869514","42","0"
"400869515","66","21"
"400869516","48","3"
"400869517","16","40"
"400869518","24","30"
"400869519","34","27"
"400869520","43","7"
"400869521","14","21"
"400869522","29","14"
"400869523","58","21"
"400869524","3","33"
"400869525","3","64"
"400869526","41","39"
"400869527","42","14"
"400869528","29","47"
"400869529","20","45"
"400869530","45","20"
"400869531","34","27"
"400869533","43","40"
"400869534","20","9"
"400869535","38","22"
"400869536","46","40"
"400869538","14","24"
"400869539","25","26"
"400869540","42","27"
"400869541","38","31"
"400869542","46","30"
"400869543","16","24"
"400869544","31","19"
"400869545","38","16"
"400869546","42","28"
"400869547","50","27"
"400869548","52","45"
"400869549","31","24"
"400869550","34","13"
"400869551","41","3"
"400869552","30","59"
"400869553","31","35"
"400869554","0","21"
"400869555","45","24"
"400869556","7","51"
"400869557","24","3"
"400869558","31","55"
"400869559","42","49"
"400869560","30","18"
"400869561","42","40"
"400869562","36","10"
"400869563","7","34"
"400869564","20","35"
"400869565","27","35"
"400869566","0","31"
"400869567","40","37"
"400869568","48","44"
"400869569","48","31"
"400869570","13","38"
"400869571","37","10"
"400869572","31","75"
"400869578","45","24"
"400869590","38","31"
"400869591","27","6"
"400869592","26","31"
"400869593","24","34"
"400869594","24","31"
"400869595","66","10"
"400869596","19","49"
"400869597","55","6"
"400869598","55","19"
"400869599","23","24"
"400869600","20","44"
"400869601","56","3"
"400869602","48","21"
"400869603","24","21"
"400869604","34","19"
"400869605","35","0"
"400869606","17","16"
"400869607","44","38"
"400869608","38","17"
"400869609","24","21"
"400869610","37","43"
"400869611","6","30"
"400869612","59","17"
"400869613","24","45"
"400869614","46","52"
"400869615","45","40"
"400869616","59","66"
"400869617","28","56"
"400869618","38","20"
"400869619","61","7"
"400869620","49","31"
"400869621","37","20"
"400869622","45","44"
"400869623","6","31"
"400869624","59","41"
"400869625","69","17"
"400869626","38","21"
"400869627","17","48"
"400869628","34","10"
"400869629","24","27"
"400869630","37","45"
"400869631","20","24"
"400869632","9","31"
"400869633","52","14"
"400869634","7","14"
"400869635","58","0"
"400869636","0","78"
"400869637","7","24"
"400869638","34","32"
"400869639","27","33"
"400869640","49","0"
"400869641","0","39"
"400869642","31","13"
"400869643","38","17"
"400869644","23","30"
"400869645","24","21"
"400869646","24","20"
"400869647","62","3"
"400869648","3","62"
"400869649","16","17"
"400869650","30","27"
"400869651","28","13"
"400869652","52","3"
"400869653","52","13"
"400869654","58","28"
"400869655","7","9"
"400869656","21","23"
"400869657","23","17"
"400869658","49","10"
"400869659","6","30"
"400869660","13","24"
"400869661","24","21"
"400869662","31","38"
"400869663","50","7"
"400869664","14","7"
"400869665","31","16"
"400869666","29","26"
"400869667","31","34"
"400869668","7","14"
"400869669","38","14"
"400869670","22","27"
"400869671","10","31"
"400869672","40","54"
"400869673","35","49"
"400869674","9","17"
"400869675","28","17"
"400869676","41","8"
"400869677","27","14"
"400869678","24","14"
"400869679","17","40"
"400869680","42","36"
"400869681","23","32"
"400869682","24","62"
"400869683","23","17"
"400869684","31","27"
"400869685","59","3"
"400869686","44","31"
"400869687","7","21"
"400869688","41","14"
"400869689","31","45"
"400869690","14","13"
"400869691","24","17"
"400869692","17","45"
"400869693","48","3"
"400869694","0","28"
"400869695","20","10"
"400869696","29","12"
"400869697","28","7"
"400869698","20","49"
"400869699","40","10"
"400869700","26","24"
"400869701","42","21"
"400869702","45","12"
"400869703","31","17"
"400869717","15","28"
"400869718","70","3"
"400869719","38","10"
"400869720","10","45"
"400869721","21","35"
"400869722","19","20"
"400869723","13","20"
"400869724","14","34"
"400869725","20","17"
"400869808","54","0"
"400869809","38","21"
"400869810","57","17"
"400869811","9","24"
"400869812","30","22"
"400869813","23","21"
"400869814","28","23"
"400869815","23","28"
"400869816","52","6"
"400869817","41","40"
"400869818","17","3"
"400869819","13","34"
"400869820","37","31"
"400869821","48","17"
"400869822","27","26"
"400869823","41","21"
"400869824","31","34"
"400869825","0","24"
"400869826","17","7"
"400869827","31","21"
"400869828","55","23"
"400869829","40","34"
"400869830","21","28"
"400869831","37","19"
"400869832","19","22"
"400869833","31","6"
"400869834","3","27"
"400869835","10","34"
"400869836","51","10"
"400869837","13","10"
"400869838","16","31"
"400869839","35","10"
"400869840","13","23"
"400869841","42","35"
"400869842","28","24"
"400869843","41","22"
"400869844","26","33"
"400869845","23","37"
"400869846","14","47"
"400869847","3","35"
"400869848","42","17"
"400869849","30","24"
"400869850","50","10"
"400869851","7","37"
"400869852","24","19"
"400869853","38","31"
"400869854","7","40"
"400869855","14","36"
"400869856","28","24"
"400869857","37","12"
"400869858","3","30"
"400869859","35","28"
"400876038","20","23"
"400876039","34","10"
"400876040","28","31"
"400876041","21","28"
"400876042","55","10"
"400876043","51","31"
"400876044","21","24"
"400876045","50","61"
"400876046","24","20"
"400876047","45","48"
"400876048","28","23"
"400876049","35","52"
"400876090","17","16"
"400876091","36","30"
"400876092","17","41"
"400876093","31","38"
"400876094","34","26"
"400876095","12","17"
"400876096","31","12"
"400876097","31","24"
"400876098","31","14"
"400876099","33","28"
"400876100","39","46"
"400876101","35","24"
"400876102","8","38"
"400876103","23","31"
"400876104","38","24"
"400876105","33","32"
"400876106","9","29"
"400876107","24","7"
"400876108","31","0"
"400876109","3","30"
"400876110","24","16"
"400876111","49","52"
"400876112","35","19"
"400876113","18","33"
"400876570","31","35"
"400878692","23","25"
"400903226","26","24"
"400903611","13","31"
"400921256","37","6"
"400922541","31","66"
"400922862","10","16"
"400925661","31","7"
"400926941","23","29"
"400926942","41","10"
"400926943","16","54"
"400926944","35","42"
"400926946","38","31"
"400926947","10","34"
"400926948","58","44"
"400926949","24","27"
"400928102","45","21"
